lei,scope,refPeriod,bank_name,country,institution_type,trea_eur,lr_exposure_eur,rwa_density,ov1_total_eur,ov1_abweichung,ov1_teile_summe,ov1_teile_stimmt,anteil_kredit,anteil_ccr,anteil_markt,anteil_operationell,kredit_sa_anteil,kredit_irb_anteil,ansatz,skalenverdacht,plausibel
95980020140005484654,CON,2025-12-31,"Caja Rural de Albacete, Ciudad Real y Cuenca, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,3911382679.0,9560816056.0,0.4091,3911382679.0,0.0,3911382678.0,true,0.8798,0.0,0.0,0.1161,1.0,,SA,false,true
95980020140005552166,CON,2025-06-30,"Eurocaja Rural, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,4202792046.0,10964197131.0,0.3833,,,,,,,,,,,unbekannt,false,true
95980020140005552166,CON,2025-12-31,"Eurocaja Rural, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,4359638882.0,11716389676.0,0.3721,4359638882.0,0.0,4359638882.0,true,0.9038,0.0036,0.0,0.089,1.0,,SA,false,true
95980020140005658381,IND,2025-06-30,"Aresbank, S.A.",Spain,Other highest EEA,810861000.0,1378883000.0,0.5881,810861000.0,0.0,810861000.0,true,0.9341,0.0,0.0,0.0659,1.0,,SA,unbekannt,true
95980020140005881190,CON,2025-06-30,Banco de Crédito Social Cooperativo,Spain,Large highest EEA,27794865506.0,63169335721.0,0.44,27794865506.0,0.0,27794865505.0,true,0.9126,0.0009,0.0,0.0826,1.0,,SA,false,true
95980020140005881190,CON,2025-09-30,Banco de Crédito Social Cooperativo,Spain,Large highest EEA,28444076240.0,62782576480.0,0.4531,28444076240.0,0.0,28444076240.0,true,0.9134,0.0024,0.0,0.0808,1.0,,SA,false,true
95980020140005881190,CON,2025-12-31,Banco de Crédito Social Cooperativo,Spain,Large highest EEA,29173611648.0,64413250017.0,0.4529,29173611648.0,0.0,29173611648.0,true,0.904,0.0019,0.0,0.0909,1.0,,SA,false,true
95980020140005881190,CON,2026-03-31,Banco de Crédito Social Cooperativo,Spain,Large highest EEA,30190657477.0,64852302076.0,0.4655,30190657477.0,0.0,30190657476.0,true,0.9073,0.0016,0.0,0.0878,1.0,,SA,false,true
9598002AYDQER7DXLR16,CON,2025-06-30,GRUCAJRURAL INVERSIONES SL,Spain,Other highest EEA,2590690874.0,14392410305.0,0.18,,,,,,,,,,,unbekannt,unbekannt,true
959800R86KE31EAVRC30,CON,2025-12-31,LIBERTY PARTNERS S.L.U.,Spain,Other highest EEA,1720864000.0,3496562000.0,0.4922,,,,,,,,,1.0,,SA,unbekannt,true
959800VHSP2QBPNRF210,IND,2025-12-31,"Bank of Africa Europe, S.A.",Spain,Other highest EEA,326990845.0,938689362.0,0.3483,,,,,,,,,1.0,,SA,unbekannt,true
96950001WI712W7PQG45,CON,2025-06-30,RCI Banque,France,Large highest EEA,48168012836.16,75777870140.35,0.6356,48168012836.15,0.0,48168012836.15,true,0.8665,0.0032,0.023,0.1028,4.1481,0.5834,SA,false,true
96950001WI712W7PQG45,CON,2025-12-31,RCI Banque,France,Large highest EEA,48934538140.6,76346406546.99,0.641,48934538140.6,0.0,48934538140.6,true,0.8654,0.003,0.0258,0.102,0.4028,0.5972,gemischt,false,true
9695000CG7B84NLR5984,CON,2025-06-30,Confédération Nationale du Crédit Mutuel,France,Large highest EEA,369018981569.88,961143269544.73,0.3839,,,,,,,,,,,unbekannt,false,true
9695000CG7B84NLR5984,CON,2025-12-31,Confédération Nationale du Crédit Mutuel,France,Large highest EEA,378904261955.12,967636312799.7,0.3916,378904261955.12,0.0,378904261955.12,true,0.8736,0.008,0.007,0.1041,0.4707,0.4301,gemischt,false,true
9695002JOWSRCLLLNY11,CON,2025-12-31,Edmond de Rothschild (France),France,Other highest EEA,1831316040.63,4707183380.61,0.389,1831316040.63,0.0,1831316040.63,true,0.5734,0.0115,0.0007,0.4046,1.0,,SA,unbekannt,true
9695002K2HDLD20JU790,CON,2025-06-30,AGENCE FRANCE LOCALE - SOCIETE TERRITORIALE,France,Other highest EEA,477737690.64,2234533023.04,0.2138,,,,,,,,,,,unbekannt,false,true
9695002K2HDLD20JU790,CON,2025-12-31,AGENCE FRANCE LOCALE - SOCIETE TERRITORIALE,France,Other highest EEA,455524556.52,2498739438.83,0.1823,455524556.52,0.0,455524556.52,true,0.7471,0.0259,0.039,0.1016,1.0,,SA,false,true
96950041VJ1QP0B69503,CON,2025-06-30,Crédit mutuel Arkéa,France,Large subsidiaries,48901272206.41,140197084087.22,0.3488,48901272206.41,0.0,48872619055.16,true,0.9015,0.0129,0.0,0.0827,0.4969,0.4743,gemischt,false,true
96950041VJ1QP0B69503,CON,2025-09-30,Crédit mutuel Arkéa,France,Large subsidiaries,48976751000.0,135522483000.0,0.3614,48976751000.0,0.0,48086009000.0,false,0.8838,0.0131,0.0,0.0823,0.5104,0.4707,gemischt,false,true
96950041VJ1QP0B69503,CON,2025-12-31,Crédit mutuel Arkéa,France,Large subsidiaries,50611510409.71,137069712000.0,0.3692,50611510000.0,0.0,49734280000.0,false,0.8867,0.0132,0.0,0.0801,0.5132,0.4676,gemischt,false,true
96950041VJ1QP0B69503,CON,2026-03-31,Crédit mutuel Arkéa,France,Large subsidiaries,51025726774.99,139176290287.54,0.3666,51025726774.99,0.0,51025726774.99,true,0.9065,0.0121,0.0,0.0783,0.5053,0.4575,gemischt,false,true
9695007EQZDL89LUW373,CON,2025-12-31,Banque Banorient France,France,Other highest EEA,1044113535.0,2546486.04,410.0213,1044113535.0,0.0,1717417156.42,false,0.865,0.0004,0.0248,0.1098,1.0,,SA,true,false
969500A3Y5KTGJEMDZ32,CON,2026-03-31,Caisse régionale de crédit agricole mutuel du Languedoc,France,Large subsidiaries,13527529525.05,31525210413.48,0.4291,13527529525.05,0.0,13527529525.06,true,0.9056,0.0036,0.0,0.079,0.3073,0.6927,gemischt,unbekannt,true
969500A4IPKVUBH3CA90,CON,2025-12-31,Banque Delubac et Cie,France,Other highest EEA,257238.93,1130655.16,0.2275,,,,,,,,,,,unbekannt,unbekannt,true
969500AGACQ54Q3UF243,CON,2025-06-30,Caisse régionale de crédit agricole mutuel de Centre France - Crédit agricole  Centre France (3ème du nom),France,Large subsidiaries,10635682053.5,27866022008.39,0.3817,,,,,,,,,,,unbekannt,unbekannt,true
969500B5DNR7Q1ACGD23,CON,2026-03-31,Caisse régionale de crédit agricole mutuel Atlantique Vendée,France,Large subsidiaries,9038439335.0,27840677151.0,0.3246,9038439335.0,0.0,8891679959.0,false,0.8934,0.002,,0.0883,0.3008,0.6992,gemischt,unbekannt,true
969500CJCTMI93QJKK89,CON,2025-12-31,Axa banque,France,Other highest EEA,2998.88,10832.93,0.2768,2998.9,7e-06,3003.39,false,0.8913,0.0173,0.0,0.0844,1.0,,SA,unbekannt,true
969500F3KYDJBFS4XM73,IND,2025-12-31,Bank Audi France,France,Other highest EEA,491055472.67,1250937474.85,0.3925,491055472.67,0.0,491055472.67,true,0.8892,0.0002,,0.1107,1.0,,SA,unbekannt,true
969500FF9M4SBM5VHR15,CON,2025-09-30,Caisse régionale de crédit agricole mutuel Nord de France,France,Large subsidiaries,11739894452.28,32786128908.27,0.3581,11739894452.28,0.0,11739894452.28,true,0.8808,0.0043,0.0,0.0962,0.371,0.629,gemischt,false,true
969500FF9M4SBM5VHR15,CON,2026-03-31,Caisse régionale de crédit agricole mutuel Nord de France,France,Large subsidiaries,12279408164.77,33277262360.4,0.369,12279408165.0,0.0,12279408164.54,true,0.885,0.0028,0.0,0.0931,0.3635,0.6365,gemischt,false,true
969500FYEXW795NPJO79,CON,2026-03-31,Caisse régionale de crédit agricole mutuel Brie Picardie,France,Large subsidiaries,12363931073.98,33853596641.01,0.3652,12363931073.98,0.0,12363931073.98,true,0.8903,0.0019,0.0,0.0965,0.3268,0.6732,gemischt,unbekannt,true
969500GVS02SJYG9S632,CON,2025-12-31,Carrefour banque,France,Other highest EEA,1654455174.41,2544544795.19,0.6502,1654455174.4,0.0,1364264194.99,false,0.8246,0.0,,,1.0,,SA,unbekannt,true
969500LFTDNMONT2EP08,CON,2025-06-30,Caisse fédérale de crédit mutuel,France,Large subsidiaries,312605910526.51,786523546600.39,0.3975,312605910526.51,0.0,311554128882.51,false,0.8638,0.0111,0.01,0.1036,0.4716,0.446,gemischt,false,true
969500LFTDNMONT2EP08,CON,2025-09-30,Caisse fédérale de crédit mutuel,France,Large subsidiaries,312722586171.47,800307074552.5,0.3908,312722586171.47,0.0,311507317749.6,false,0.8637,0.0101,0.0103,0.1035,0.4664,0.4477,gemischt,false,true
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,320012337126.57,797026214899.82,0.4015,320012337126.57,0.0,319316459697.82,false,0.8629,0.0089,0.0108,0.107,0.4675,0.4429,gemischt,false,true
969500LFTDNMONT2EP08,CON,2026-03-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,334381274680.61,846948014416.93,0.3948,334381274681.02,0.0,328854897177.65,false,0.8452,0.0089,0.0118,0.1072,0.4551,0.4555,gemischt,false,true
969500ORP9FTJYI28L37,CON,2025-06-30,Caisse régionale de crédit agricole mutuel des Savoie,France,Large subsidiaries,12114007937.95,34641272497.7,0.3497,,,,,,,,,,,unbekannt,unbekannt,true
969500PI25OKPKTD9364,CON,2026-03-31,Caisse régionale de crédit agricole mutuel de Paris et d'Ile-de-France,France,Large subsidiaries,24624959499.18,71554226754.04,0.3441,24624959499.18,0.0,24624959499.18,true,0.8793,0.006,0.0,0.0722,0.2657,0.7343,gemischt,unbekannt,true
969500STN7T9MRUMJ267,CON,2025-06-30,Bpifrance,France,Large highest EEA,94430282528.38,118875780720.47,0.7944,,,,,,,,,,,unbekannt,false,true
969500STN7T9MRUMJ267,CON,2025-12-31,Bpifrance,France,Large highest EEA,91445333689.57,120952806475.3,0.756,91445333689.57,0.0,91445333689.57,true,0.9573,0.0002,0.0078,0.0339,1.0,,SA,false,true
969500VHT1ZNPVWOYF63,CON,2025-06-30,BNP Paribas Personal Finance,France,Large subsidiaries,62974854800.0,93917992388.5,0.6705,,,,,,,,,,,unbekannt,false,true
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,62698959357.5,95505229464.8,0.6565,62698959357.5,0.0,62698959357.5,true,0.8936,0.0002,0.0084,0.0901,0.8989,0.1011,gemischt,false,true
969500WJ4V0WNG8Q5L42,CON,2025-06-30,Caisse régionale de crédit agricole mutuel Centre-Est,France,Large subsidiaries,14964379269.03,35880617601.17,0.4171,,,,,,,,,,,unbekannt,unbekannt,true
969500X8MO6M37C47827,CON,2025-06-30,Caisse régionale de crédit agricole mutuel d'Aquitaine,France,Large subsidiaries,13256373178.14,31618755985.1,0.4193,,,,,,,,,,,unbekannt,unbekannt,true
9845006BAF66DZ35C849,CON,2025-12-31,Lunar Group A/S,Denmark,Other highest EEA,260514781.42,1581916037.69,0.1647,,,,,,,,,1.0,,SA,unbekannt,true
9845006C7B5CC707X660,CON,2025-06-30,Swedbank Baltics AS,Latvia,Large subsidiaries,17996692000.0,49170622000.0,0.366,,,,,,,,,,,unbekannt,unbekannt,true
984500ADEE3DE4F14F51,IND,2025-12-31,Kompasbank A/S,Denmark,Other highest EEA,108991854.16,269843804.69,0.4039,108991854.16,0.0,108991854.16,true,0.8932,,0.001,0.1058,1.0,,SA,unbekannt,true
984500E4D07499C10435,CON,2025-12-31,TBI FINANCIAL SERVICES B.V.,Netherlands,Other highest EEA,1449.73,2207.16,0.6568,1449.73,0.0,1449.73,true,0.9324,0.0091,0.0,0.0573,1.0,,SA,unbekannt,true
9CZ7TVMR36CYD5TZBS50,CON,2025-06-30,Banque Internationale à Luxembourg,Luxembourg,Large highest EEA,10986937609.0,31763294497.74,0.3459,10986937608.9,0.0,10986937608.89,true,0.8771,0.01,0.0002,0.1045,0.3375,0.501,gemischt,false,true
9CZ7TVMR36CYD5TZBS50,CON,2025-09-30,Banque Internationale à Luxembourg,Luxembourg,Large highest EEA,11532786283.22,32034630651.85,0.36,11532786283.22,0.0,11532786283.22,true,0.8793,0.0118,0.0002,0.0996,0.8232,0.1768,gemischt,false,true
9CZ7TVMR36CYD5TZBS50,CON,2025-12-31,Banque Internationale à Luxembourg,Luxembourg,Large highest EEA,11728753025.47,32420941100.81,0.3618,11728753025.47,0.0,11728753025.47,true,0.8775,0.0131,0.0003,0.0996,0.8215,0.1785,gemischt,false,true
9CZ7TVMR36CYD5TZBS50,CON,2026-03-31,Banque Internationale à Luxembourg,Luxembourg,Large highest EEA,11695376623.09,32623479227.88,0.3585,11695376623.34,0.0,11695376623.34,true,0.8734,0.0155,0.0002,0.0999,0.8348,0.1652,gemischt,false,true
9KOGW2C2FCIOJQ7FF485,CON,2025-06-30,"Česká spořitelna, a.s.",Czech,Large subsidiaries,29071301779.9,87131299221.49,0.3336,29071301779.9,0.0,29071301779.9,true,0.8165,0.0154,0.025,0.1313,0.1529,0.6821,gemischt,false,true
9KOGW2C2FCIOJQ7FF485,CON,2025-12-31,"Česká spořitelna, a.s.",Czech,Large subsidiaries,28130725899.56,87647325556.87,0.321,28130725899.56,0.0,28130725899.56,true,0.8141,0.015,0.0047,0.1386,0.1556,0.6656,gemischt,false,true
9ZHRYM6F437SQJ6OUG95,CON,2025-06-30,Raiffeisen Bank International AG,Austria,Large highest EEA,96100209540.41,231137516831.27,0.4158,96670379471.16,0.005933,96657573751.86,true,0.6672,0.0107,0.1033,0.1891,0.4075,0.4848,gemischt,false,true
9ZHRYM6F437SQJ6OUG95,CON,2025-09-30,Raiffeisen Bank International AG,Austria,Large highest EEA,97599380538.53,239072744300.67,0.4082,97916150808.15,0.003246,97903839957.02,true,0.6745,0.0105,0.1032,0.1867,0.3806,0.5135,gemischt,false,true
9ZHRYM6F437SQJ6OUG95,CON,2025-12-31,Raiffeisen Bank International AG,Austria,Large highest EEA,100927099698.27,221527333029.85,0.4556,101260147152.65,0.0033,101246195223.65,true,0.6677,0.0112,0.1089,0.183,0.3916,0.5003,gemischt,false,true
A5GWLFH3KM7YV2SFQL84,CON,2025-06-30,Belfius Bank,Belgium,Large highest EEA,70577462012.0,187645270114.0,0.3761,70577462012.0,0.0,70577462011.0,true,0.8676,0.017,0.0218,0.084,0.38,0.62,gemischt,false,true
A5GWLFH3KM7YV2SFQL84,CON,2025-09-30,Belfius Bank,Belgium,Large highest EEA,70878494454.0,190103398876.0,0.3728,70878494454.0,0.0,70878494454.0,true,0.8695,0.0158,0.023,0.0837,0.3778,0.6222,gemischt,false,true
A5GWLFH3KM7YV2SFQL84,CON,2025-12-31,Belfius Bank,Belgium,Large highest EEA,72147771498.42,191008901385.0,0.3777,72147771498.0,0.0,72147771498.0,true,0.8736,0.0137,0.0219,0.0833,0.368,0.6218,gemischt,false,true
A5GWLFH3KM7YV2SFQL84,CON,2026-03-31,Belfius Bank,Belgium,Large highest EEA,70722076396.0,192987524459.49,0.3665,70722076396.0,0.0,70722076396.0,true,0.8711,0.0132,0.0235,0.085,0.3696,0.6282,gemischt,false,true
AT0000000000043000VB,CON,2025-12-31,VOLKSBANK WIEN AG VB,Austria,Large highest EEA,16191680000.0,33699306000.0,0.4805,16191680000.0,0.0,16191680000.0,true,0.9056,0.0005,0.0015,0.0918,1.0,,SA,unbekannt,true
B64D6Y3LBJS4ANNPCU93,CON,2025-12-31,NIBC Bank N.V.,Netherlands,Other highest EEA,6783360962.06,22636638210.0,0.2997,6783360962.06,0.0,6783360962.06,true,0.863,0.012,0.003,0.1063,0.7063,0.1677,gemischt,unbekannt,true
B81CK4ESI35472RHJ606,CON,2026-03-31,Landesbank Baden-Württemberg,Germany,Large highest EEA,89161377082.01,346237016525.16,0.2575,90320800935.01,0.013004,90320800935.02,true,0.7421,0.064,0.0464,0.0856,0.2238,0.7283,gemischt,unbekannt,true
BB3BGO3LCED63R8R9R41,CON,2025-12-31,BANK POLSKIEJ SPOLDZIELCZOSCI S.A.,Poland,Large highest EEA,1685850721.1,7270493858.38,0.2319,1685850721.34,0.0,1484041041.6,false,0.874,0.0038,,,1.0,,SA,unbekannt,true
BFXS5XCH7N0Y05NIXW11,CON,2025-06-30,ABN AMRO Bank N.V.,Netherlands,Large highest EEA,139789476483.88,448941370416.61,0.3114,139789476483.0,0.0,140072635751.0,false,0.8224,0.0429,0.0133,0.1169,0.065,0.5937,gemischt,false,true
BFXS5XCH7N0Y05NIXW11,CON,2025-09-30,ABN AMRO Bank N.V.,Netherlands,Large highest EEA,143143411806.0,463529838000.0,0.3088,143143411806.0,0.0,143384859626.23,false,0.8072,0.0552,0.0134,0.1197,0.7628,0.1418,gemischt,false,true
BFXS5XCH7N0Y05NIXW11,CON,2025-12-31,ABN AMRO Bank N.V.,Netherlands,Large highest EEA,135398079418.95,453650179731.72,0.2985,135398079418.88,0.0,135644415291.45,false,0.8004,0.051,0.0119,0.1302,0.7499,0.1485,gemischt,false,true
BFXS5XCH7N0Y05NIXW11,CON,2026-03-31,ABN AMRO Bank N.V.,Netherlands,Large highest EEA,136567182393.66,503717841977.85,0.2711,136567182393.66,0.0,136808268744.84,false,0.7911,0.0595,0.0144,0.1291,0.747,0.1478,gemischt,false,true
CXUHEGU3MADZ2CEV7C11,CON,2025-12-31,Eurobank Limited,Cyprus,Large subsidiaries,8616771126.9,29034406498.81,0.2968,8616771126.9,0.0,8616771126.9,true,0.8228,0.0153,0.0031,0.1385,1.0,,SA,unbekannt,true
DG3RU1DBUFHT4ZF9WN62,CON,2025-12-31,Coöperatieve Rabobank U.A.,Netherlands,Large highest EEA,239223349591.73,683774802358.88,0.3499,239223349591.73,0.0,239223349591.72,true,0.8394,0.0152,0.0102,0.1243,0.2168,0.6262,gemischt,false,true
DG3RU1DBUFHT4ZF9WN62,CON,2026-03-31,Coöperatieve Rabobank U.A.,Netherlands,Large highest EEA,245710821840.06,704571858365.97,0.3487,245710821840.06,0.0,245710821840.06,true,0.8412,0.0144,0.0124,0.1211,0.2307,0.6197,gemischt,false,true
DIZES5CFO5K3I5R58746,CON,2025-06-30,Landesbank Hessen-Thüringen Girozentrale,Germany,Large highest EEA,56501333259.29,191322600856.55,0.2953,56703108278.01,0.003571,56703108278.01,true,0.7181,0.0184,0.0961,0.0915,0.2051,0.7191,gemischt,false,true
DIZES5CFO5K3I5R58746,CON,2025-09-30,Landesbank Hessen-Thüringen Girozentrale,Germany,Large highest EEA,55977048701.66,185408057321.15,0.3019,56192403628.03,0.003847,56192403628.03,true,0.7263,0.0169,0.088,0.0923,0.197,0.7265,gemischt,false,true
DIZES5CFO5K3I5R58746,CON,2025-12-31,Landesbank Hessen-Thüringen Girozentrale,Germany,Large highest EEA,55982396696.63,188411801986.24,0.2971,56264215424.44,0.005034,56264215424.44,true,0.7291,0.0169,0.0919,0.0922,0.1988,0.7208,gemischt,false,true
DIZES5CFO5K3I5R58746,CON,2026-03-31,Landesbank Hessen-Thüringen Girozentrale,Germany,Large highest EEA,57557731207.13,194353756663.32,0.2961,57868167799.51,0.005393,57868167799.5,true,0.7355,0.0162,0.0914,0.0892,0.1908,0.731,gemischt,false,true
DSNHHQ2B9X5N6OUJ1236,CON,2025-12-31,Norddeutsche Landesbank - Girozentrale -,Germany,Large highest EEA,40937535230.79,122850247406.49,0.3332,40937535230.79,0.0,40937535230.78,true,0.791,0.0164,0.0312,0.1173,0.105,0.8721,gemischt,false,true
DSNHHQ2B9X5N6OUJ1236,CON,2026-03-31,Norddeutsche Landesbank - Girozentrale -,Germany,Large highest EEA,42037628755.64,126009382928.11,0.3336,42037628755.64,0.0,42037628755.64,true,0.7971,0.0168,0.0343,0.1142,0.1037,0.8433,gemischt,false,true
DZZ47B9A52ZJ6LT6VV95,CON,2025-06-30,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,17668.0,40971.0,0.4312,17668.0,0.0,17668.0,true,0.9255,0.0088,0.0071,0.0501,0.2389,0.7611,gemischt,true,false
DZZ47B9A52ZJ6LT6VV95,CON,2025-09-30,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,17528.0,41991.0,0.4174,17528.0,0.0,17528.0,true,0.9223,0.0078,0.0114,0.0505,0.2417,0.7583,gemischt,true,false
DZZ47B9A52ZJ6LT6VV95,CON,2025-12-31,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,17495000000.0,37173000000.0,0.4706,17495000000.0,0.0,17496000000.0,true,0.9143,0.0069,0.0128,0.0471,0.2348,0.7652,gemischt,false,true
DZZ47B9A52ZJ6LT6VV95,CON,2026-03-31,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,17997000000.0,37368900000.0,0.4816,17997000000.0,0.0,17996000000.0,true,0.8961,0.0053,0.0081,0.046,0.241,0.7589,gemischt,false,true
EQYXK86SF381Q21S3020,IND,2025-06-30,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,55534292618.66,99197735454.65,0.5598,,,,,,,,,,,unbekannt,false,true
EQYXK86SF381Q21S3020,IND,2025-12-31,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,60452938405.19,113053802261.6,0.5347,60452938405.19,0.0,60452938405.19,true,0.6893,0.0529,0.0393,0.0894,1.0,,SA,false,true
EV2XZWMLLXF2QRX0CD47,CON,2025-06-30,Kommuninvest - Grupp,Sweden,Large highest EEA,302286816.0,9151927128.0,0.033,302277845.0,3e-05,429809581.0,false,,0.4921,,0.4413,,,unbekannt,false,true
EV2XZWMLLXF2QRX0CD47,CON,2025-09-30,Kommuninvest - Grupp,Sweden,Large highest EEA,276728312.0,7135137184.0,0.0388,276728312.0,0.0,400034208.0,false,0.059,0.4551,,0.4859,1.0,,SA,false,true
EV2XZWMLLXF2QRX0CD47,CON,2025-12-31,Kommuninvest - Grupp,Sweden,Large highest EEA,312844814.0,5342425402.0,0.0586,312844814.0,0.0,441405606.0,false,0.0668,0.4132,,0.52,1.0,,SA,false,true
EV2XZWMLLXF2QRX0CD47,CON,2026-03-31,Kommuninvest - Grupp,Sweden,Large highest EEA,288943560.0,9314272020.0,0.031,288943560.0,0.0,403351320.0,false,0.0425,0.4007,,0.5568,1.0,,SA,false,true
F0HUI1NY1AZMJMD8LP67,CON,2025-06-30,HSBC Continental Europe,France,Large highest EEA,67610082486.0,249202151509.82,0.2713,67609082310.25,1.5e-05,67609082310.25,true,0.736,0.0662,0.0529,0.1039,0.3632,0.5461,gemischt,false,true
F0HUI1NY1AZMJMD8LP67,CON,2025-12-31,HSBC Continental Europe,France,Large highest EEA,60303393905.0,256274519575.98,0.2353,60304411347.37,1.7e-05,60304411347.36,true,0.6896,0.0749,0.0655,0.1264,0.4164,0.5793,gemischt,false,true
F3JS33DEI6XQ4ZBPTN86,CON,2025-06-30,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,88812575281.47,344359848151.53,0.2579,88812575281.47,0.0,88812575281.56,true,0.7702,0.0257,0.032,0.1558,0.1186,0.669,gemischt,false,true
F3JS33DEI6XQ4ZBPTN86,CON,2025-09-30,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,88602804381.36,340893787453.62,0.2599,88602804381.36,0.0,88602804381.36,true,0.7753,0.0235,0.0292,0.1574,0.1219,0.6568,gemischt,false,true
F3JS33DEI6XQ4ZBPTN86,CON,2025-12-31,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,91127772413.13,306895176770.15,0.2969,91127772413.13,0.0,91127772413.22,true,0.7761,0.0228,0.0298,0.1599,0.1173,0.6493,gemischt,false,true
F3JS33DEI6XQ4ZBPTN86,CON,2026-03-31,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,92413527326.72,346199987484.26,0.2669,92413527326.72,0.0,92413527326.81,true,0.7823,0.023,0.0307,0.156,0.1177,0.6408,gemischt,false,true
FR9695005MSX1OYEMGDF,CON,2025-06-30,Groupe BPCE,France,Large highest EEA,451854407158.0,1457183023540.0,0.3101,451854407159.0,0.0,451854407159.0,true,0.8282,0.0241,0.0333,0.0959,0.4614,0.5,gemischt,false,true
FR9695005MSX1OYEMGDF,CON,2025-09-30,Groupe BPCE,France,Large highest EEA,455028806579.0,1479193692874.0,0.3076,455028806579.0,0.0,455028803988.0,true,0.8278,0.026,0.0332,0.0952,0.4595,0.5016,gemischt,false,true
FR9695005MSX1OYEMGDF,CON,2025-12-31,Groupe BPCE,France,Large highest EEA,463054190287.71,1489338876950.21,0.3109,463054190000.0,0.0,463054185477.26,true,0.8106,0.0242,0.0378,0.1098,0.4673,0.5006,gemischt,false,true
FR9695005MSX1OYEMGDF,CON,2026-03-31,Groupe BPCE,France,Large highest EEA,470806408573.07,1518893155573.38,0.31,470806408573.07,0.0,470806408379.61,true,0.8094,0.0262,0.041,0.1079,0.4563,0.5118,gemischt,false,true
G8ZTNESVNKW4NN761W05,CON,2025-06-30,ABN AMRO Clearing Bank N.V.,Netherlands,Large subsidiaries,6518050001.0,43905581229.0,0.1485,,,,,,,,,,,unbekannt,false,true
G8ZTNESVNKW4NN761W05,CON,2025-12-31,ABN AMRO Clearing Bank N.V.,Netherlands,Large subsidiaries,6694127208.0,34138147997.48,0.1961,6694127208.0,0.0,6694127208.0,true,0.1567,0.6497,0.0084,0.1822,0.7359,0.2641,gemischt,false,true
GDI8P8WHFH4PS5YTU851,CON,2025-12-31,"HAITONG BANK, S.A.",Portugal,Other highest EEA,2111653138.38,4558551891.75,0.4632,2111653138.38,0.0,2111653138.38,true,0.7197,0.0274,0.1819,0.0568,1.0,,SA,unbekannt,true
GP5DT10VX1QRQUKVBK64,CON,2026-03-31,AL Sydbank A/S,Denmark,Large highest EEA,17996.1,42951.43,0.419,17996.1,0.0,17245.11,false,0.7324,0.0058,0.0694,0.1485,0.5916,0.4084,gemischt,unbekannt,true
H0YX5LBGKDVOWCXBZ594,CON,2025-06-30,SBAB Bank AB - Grupp,Sweden,Large highest EEA,13648058821.31,60921476949.95,0.224,13648058821.31,0.0,13648058821.31,true,0.9247,0.0052,0.005,0.0506,0.0751,0.3037,gemischt,false,true
H0YX5LBGKDVOWCXBZ594,CON,2025-09-30,SBAB Bank AB - Grupp,Sweden,Large highest EEA,13643423913.82,61474141397.78,0.2219,13643423913.82,0.0,13643423913.82,true,0.9256,0.0051,0.0049,0.051,0.0651,0.3052,gemischt,false,true
H0YX5LBGKDVOWCXBZ594,CON,2025-12-31,SBAB Bank AB - Grupp,Sweden,Large highest EEA,13932486561.05,61133801255.16,0.2279,13932486561.05,0.0,13932486561.15,true,0.9234,0.0049,0.0046,0.0544,0.057,0.3063,gemischt,false,true
H0YX5LBGKDVOWCXBZ594,CON,2026-03-31,SBAB Bank AB - Grupp,Sweden,Large highest EEA,13969035611.38,61138241882.48,0.2285,13969035611.38,0.0,13969035611.38,true,0.9224,0.0053,0.0044,0.0554,0.0617,0.3113,gemischt,false,true
H8MIG1MMPR6JXUQVBM04,IND,2025-12-31,Bank BPH S.A.,Poland,Other highest EEA,574646.29,1548870.43,0.371,574646.29,0.0,574646.29,true,0.4856,0.0321,0.0,0.4823,0.3803,0.6197,gemischt,unbekannt,true
HWIPDOTRM1EKRPKYKH81,IND,2025-12-31,Northern Trust Global Services SE,Luxembourg,Other highest EEA,1418878060.73,8469568495.0,0.1675,1418878060.73,0.0,1418878060.73,true,0.3223,0.1428,0.0059,0.4798,1.0,,SA,unbekannt,true
I6SS27Q1Q3385V753S50,IND,2025-06-30,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,27710524856.54,41017284215.56,0.6756,27710524856.54,0.0,27710524856.54,true,0.9437,0.0032,0.0028,0.0476,1.0,,SA,false,true
