lei,bank_name,country,scope,refPeriod,rahmenwerk,submission_ts,im_xbrl_bestand,paket_mb,n_pdf,n_seiten,n_zeichen,zeichen_je_seite,textebene,sprache,sprach_abstand,sprach_woerter,sprach_urteil,n_offengelegt,n_ausgelassen,quote_gegen_erwartung,trea_eur,groessenklasse,zeichen_je_template,fehler
7V6Z97IO7R1SEAO84Q32,SpareBank 1 SMN,NO,CON,2025-12-31,P3NONREMDISDOCS,20260421163504000,true,1.326,1,39,112314,2879.8,ja,no,28.84,1907,landessprache,73,0,0.0,,unbekannt,1539,
81560017C4A61A529235,CASSA DI RISPARMIO DI FERMO S.P.A. (IN FORMA ABBREVIATA CARIFERMO S.P.A.),IT,IND,2025-12-31,P3NONREMDISDOCS,20260521090020013,true,0.688,1,46,142662,3101.3,ja,it,126.02,2579,landessprache,74,2,0.0,902100000.0,klein,1928,
81560017C4A61A529235,CASSA DI RISPARMIO DI FERMO S.P.A. (IN FORMA ABBREVIATA CARIFERMO S.P.A.),IT,IND,2025-12-31,P3REMDISDOCS,20260528153435013,true,1.43,1,13,29727,2286.7,ja,it,152.39,2756,landessprache,74,2,0.0,902100000.0,klein,402,
81560027D07F9BDB8436,CASSA DI RISPARMIO DI ASTI S.P.A. (IN FORMA ABBREVIATA BANCA C.R. ASTI S.P.A.),IT,CON,2025-12-31,P3REMDISDOCS,20260522110301003,true,6.573,1,170,521909,3070.1,ja,it,159.65,2781,landessprache,15,61,0.0,5213000000.0,mittel,34794,
81560035485BD7DB3590,BANCO DI CREDITO P.AZZOAGLIO - S.P.A.,IT,IND,2025-12-31,P3NONREMDISDOCS,20260625153421345,true,1.042,2,45,200882,4464.0,ja,it,129.85,2449,landessprache,69,2,0.0,726900000.0,klein,2911,
8156003A4FB445454553,CASSA DI RISPARMIO DI BOLZANO S.P.A. - SUDTIROLER SPARKASSE AG,IT,CON,2025-12-31,P3NONREMDISDOCS,20260514163346308,true,0.99,1,99,343919,3473.9,ja,it,141.85,1988,landessprache,13,63,0.0,6741000000.0,mittel,26455,
8156003A4FB445454553,CASSA DI RISPARMIO DI BOLZANO S.P.A. - SUDTIROLER SPARKASSE AG,IT,CON,2025-12-31,P3REMDISDOCS,20260514163346308,true,0.99,1,99,343919,3473.9,ja,it,141.85,1988,landessprache,13,63,0.0,6741000000.0,mittel,26455,
8156003D79D064FB5360,CASSA LOMBARDA - S.P.A.,IT,IND,2025-12-31,P3NONREMDISDOCS,20260528154723581,true,2.773,1,82,244164,2977.6,ja,it,161.46,2688,landessprache,33,43,,438000000.0,klein,7399,
8156004BBB6E6B9B6F10,BANCA POPOLARE DI PUGLIA E BASILICATA - SOCIETA' COOPERATIVA PER AZIONI,IT,IND,2025-12-31,P3NONREMDISDOCS,20260603132424324,true,2.148,1,73,282910,3875.5,ja,it,146.98,2286,landessprache,12,64,0.0,1608000000.0,klein,23576,
8156004BBB6E6B9B6F10,BANCA POPOLARE DI PUGLIA E BASILICATA - SOCIETA' COOPERATIVA PER AZIONI,IT,IND,2025-12-31,P3REMDISDOCS,20260603132424325,true,5.629,1,36,1731,48.1,nein,it,202.02,198,landessprache,12,64,0.0,1608000000.0,klein,144,
8156005420362AE59184,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),IT,CON,2025-12-31,P3NONREMDISDOCS,20260513103027093,true,2.901,1,136,482293,3546.3,ja,it,190.07,1047,landessprache,50,28,0.0,13910000000.0,mittel,9646,
8156005C22D0BF134C40,BANCA POPOLARE PUGLIESE - SOCIETA' COOPERATIVA PER AZIONI,IT,IND,2025-12-31,P3NONREMDISDOCS,20260623121045285,true,1.479,1,101,261043,2584.6,ja,it,131.19,2706,landessprache,74,2,0.0,1782000.0,klein,3528,
8156005C22D0BF134C40,BANCA POPOLARE PUGLIESE - SOCIETA' COOPERATIVA PER AZIONI,IT,IND,2025-12-31,P3REMDISDOCS,20260623121045284,true,0.536,1,14,27924,1994.6,ja,it,170.18,2750,landessprache,74,2,0.0,1782000.0,klein,377,
81560062CEAE87A85C80,AREPO BP S.P.A.,IT,CON,2025-12-31,P3NONREMDISDOCS,20260424184229295,true,1.715,1,121,324296,2680.1,ja,it,170.25,2649,landessprache,74,4,0.0,472300000.0,klein,4382,
815600722FAEE18D6013,BANCA DEL FUCINO S.P.A.,IT,CON,2025-12-31,P3NONREMDISDOCS,20260529165000000,true,1.978,1,94,327480,3483.8,ja,it,143.2,2465,landessprache,17,59,0.0,2060000000.0,klein,19264,
815600722FAEE18D6013,BANCA DEL FUCINO S.P.A.,IT,CON,2025-12-31,P3REMDISDOCS,20260529164800000,true,0.742,1,20,59443,2972.2,ja,it,145.37,2614,landessprache,17,59,0.0,2060000000.0,klein,3497,
8156007C053DC07AC307,CREDITO LOMBARDO VENETO S.P.A.,IT,IND,2025-12-31,P3NONREMDISDOCS,20260527103944582,true,0.857,1,86,282710,3287.3,ja,it,152.06,2749,landessprache,13,63,0.125,126500000.0,klein,21747,
8156007C053DC07AC307,CREDITO LOMBARDO VENETO S.P.A.,IT,IND,2025-12-31,P3REMDISDOCS,20260527104245648,true,0.329,1,17,46514,2736.1,ja,it,152.31,2797,landessprache,13,63,0.125,126500000.0,klein,3578,
8156007D348794DB1690,CRÉDIT AGRICOLE ITALIA S.P.A.,IT,CON,2025-06-30,P3NONREMDISDOCS,20260326111523213,true,1.017,1,36,90803,2522.3,ja,it,152.66,2142,landessprache,25,54,0.1667,37970000000.0,gross,3632,
8156007D348794DB1690,CRÉDIT AGRICOLE ITALIA S.P.A.,IT,CON,2025-09-30,P3NONREMDISDOCS,20260312091322215,true,0.452,1,11,20787,1889.7,ja,it,146.27,2133,landessprache,6,49,0.0,37740000000.0,gross,3464,
8156007D348794DB1690,CRÉDIT AGRICOLE ITALIA S.P.A.,IT,CON,2025-12-31,P3NONREMDISDOCS,20260427141422215,true,1.49,1,91,244782,2689.9,ja,it,159.22,1991,landessprache,37,47,0.0476,43760000000.0,gross,6616,
8156007D348794DB1690,CRÉDIT AGRICOLE ITALIA S.P.A.,IT,CON,2025-12-31,P3REMDISDOCS,20260428173522126,true,1.266,1,54,232836,4311.8,ja,it,134.21,2511,landessprache,37,47,0.0476,43760000000.0,gross,6293,
815600848DEFE160E913,IBL ISTITUTO BANCARIO DEL LAVORO S.P.A. (IN FORMA ABBREVIATA IBL BANCA),IT,CON,2025-12-31,P3NONREMDISDOCS,20260518104730112,true,0.566,1,38,130073,3423.0,ja,it,159.49,2834,landessprache,24,60,0.0,3167000000.0,klein,5420,
815600848DEFE160E913,IBL ISTITUTO BANCARIO DEL LAVORO S.P.A. (IN FORMA ABBREVIATA IBL BANCA),IT,CON,2025-12-31,P3REMDISDOCS,20260518104730112,true,0.237,1,6,13827,2304.5,ja,it,162.62,1937,landessprache,24,60,0.0,3167000000.0,klein,576,
8156008B43CE788F4932,BANCA AGRICOLA POPOLARE DI SICILIA SOCIETA' COOPERATIVA PER AZIONI,IT,CON,2025-12-31,P3NONREMDISDOCS,20260605151425215,true,1.925,1,133,349961,2631.3,ja,it,166.6,2335,landessprache,17,59,0.0,2185000000.0,klein,20586,
8156008B43CE788F4932,BANCA AGRICOLA POPOLARE DI SICILIA SOCIETA' COOPERATIVA PER AZIONI,IT,CON,2025-12-31,P3REMDISDOCS,20260605151100222,true,0.168,1,12,30367,2530.6,ja,it,149.67,2766,landessprache,17,59,0.0,2185000000.0,klein,1786,
8156008FC57F3F707049,ENTE CAMBIANO SOCIETA' COOPERATIVA PER AZIONI,IT,CON,2025-12-31,P3NONREMDISDOCS,20260629184229295,true,1.429,1,94,264621,2815.1,ja,it,139.76,1567,landessprache,12,64,0.0,1691000000.0,klein,22052,
8156008FC57F3F707049,ENTE CAMBIANO SOCIETA' COOPERATIVA PER AZIONI,IT,CON,2025-12-31,P3NONREMDISDOCS,20260630184229295,true,2.192,1,95,286994,3021.0,ja,it,148.15,1998,landessprache,12,64,0.0,1691000000.0,klein,23916,
815600903231FA2E7698,BANCA GENERALI - SOCIETA' PER AZIONI (IN FORMA ABBREVIATA GENERBANCA),IT,CON,2025-06-30,P3NONREMDISDOCS,20260209140956869,true,0.359,1,16,22857,1428.6,ja,it,122.28,2715,landessprache,1,54,0.0,5086000000.0,mittel,22857,
815600903231FA2E7698,BANCA GENERALI - SOCIETA' PER AZIONI (IN FORMA ABBREVIATA GENERBANCA),IT,CON,2025-12-31,P3NONREMDISDOCS,20260525153849573,true,1.327,1,102,354311,3473.6,ja,it,125.47,2662,landessprache,44,34,0.0,5465000000.0,mittel,8053,
815600903231FA2E7698,BANCA GENERALI - SOCIETA' PER AZIONI (IN FORMA ABBREVIATA GENERBANCA),IT,CON,2025-12-31,P3REMDISDOCS,20260525153849573,true,0.986,1,24,73191,3049.6,ja,it,161.5,2836,landessprache,44,34,0.0,5465000000.0,mittel,1663,
8156009F9B6BB7745A32,PRIVATA HOLDING S.R.L.,IT,CON,2025-12-31,P3REMDISDOCS,20260626151253314,true,15.555,1,75,275266,3670.2,ja,it,149.39,2296,landessprache,69,2,0.0,246300.0,klein,3989,
815600A029117B20DD63,ILLIMITY BANK S.P.A.,IT,CON,2025-06-30,P3NONREMDISDOCS,20260216164627093,true,0.904,1,8,15221,1902.6,ja,it,127.43,1907,landessprache,1,54,0.0,4547000000.0,mittel,15221,
815600A32DA05F693F24,LA CASSA DI RAVENNA S.P.A.,CO,CON,2025-12-31,P3NONREMDISDOCS,20260608100700000,true,1.192,1,94,261408,2780.9,ja,it,169.9,2731,land unbekannt,7,64,0.0,2761000000.0,klein,37344,
815600A32DA05F693F24,LA CASSA DI RAVENNA S.P.A.,IT,CON,2025-12-31,P3NONREMDISDOCS,20260608100800000,true,1.192,1,94,261408,2780.9,ja,it,169.9,2731,landessprache,7,64,0.0,2761000000.0,klein,37344,
815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,IT,CON,2025-06-30,P3NONREMDISDOCS,20260119151529000,true,2.089,1,135,352302,2609.6,ja,it,136.62,2701,landessprache,44,50,0.0,22580000000.0,mittel,8007,
815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,IT,CON,2025-09-30,P3NONREMDISDOCS,20260119151528000,true,0.559,1,18,28816,1600.9,ja,it,136.79,2259,landessprache,6,49,0.0,22390000000.0,mittel,4803,
815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,IT,CON,2025-12-31,P3NONREMDISDOCS,20260514093320000,true,3.477,1,227,687378,3028.1,ja,it,142.86,2730,landessprache,67,32,0.0,23570000000.0,mittel,10259,
815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,IT,CON,2025-12-31,P3REMDISDOCS,20260514093320000,true,0.528,1,18,46657,2592.1,ja,it,159.3,2781,landessprache,67,32,0.0,23570000000.0,mittel,696,
815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,IT,CON,2026-03-31,P3NONREMDISDOCS,20260512151529000,true,0.687,1,17,28686,1687.4,ja,it,135.3,2269,landessprache,6,48,0.0,23190000000.0,mittel,4781,
815600B43BECA3919584,BANCA PROMOS S.P.A.,IT,IND,2025-12-31,P3NONREMDISDOCS,20260529143500628,true,2.296,1,83,209106,2519.3,ja,it,150.45,2785,landessprache,18,58,0.0,18320000.0,klein,11617,
815600B43BECA3919584,BANCA PROMOS S.P.A.,IT,IND,2025-12-31,P3REMDISDOCS,20260529143506286,true,0.596,1,20,33260,1663.0,ja,it,157.84,2775,landessprache,18,58,0.0,18320000.0,klein,1848,
815600B5C61A10BBB451,BANCA SISTEMA S.P.A.,IT,CON,2025-12-31,P3NONREMDISDOCS,20260616123022343,true,0.853,1,165,375299,2274.5,ja,it,126.36,2754,landessprache,72,6,0.0,1681000000.0,klein,5212,
815600B6B356EC776E54,CASSA DI RISPARMIO DI VOLTERRA S.P.A.,IT,IND,2025-12-31,P3NONREMDISDOCS,20260619100302000,true,0.48,1,41,112195,2736.5,ja,it,164.87,2499,landessprache,9,67,0.0,815400000.0,klein,12466,
815600B6B356EC776E54,CASSA DI RISPARMIO DI VOLTERRA S.P.A.,IT,IND,2025-12-31,P3REMDISDOCS,20260622102543000,true,7.839,1,41,87756,2140.4,ja,it,168.05,2642,landessprache,9,67,0.0,815400000.0,klein,9751,
815600BEE9123CD92E12,BANCA VALSABBINA SOCIETA' COOPERATIVA PER AZIONI (IN BREVE LA VALSABBINA),IT,CON,2025-12-31,P3NONREMDISDOCS,20260514165006286,true,0.897,1,78,223469,2865.0,ja,it,130.11,2252,landessprache,11,65,0.0,3253000000.0,klein,20315,
815600BEE9123CD92E12,BANCA VALSABBINA SOCIETA' COOPERATIVA PER AZIONI (IN BREVE LA VALSABBINA),IT,CON,2025-12-31,P3REMDISDOCS,20260514165006286,true,0.229,1,22,63171,2871.4,ja,it,159.28,2706,landessprache,11,65,0.0,3253000000.0,klein,5743,
815600DDCE9083CAC598,MEDIOBANCA PREMIER S.P.A.,IT,IND,2025-06-30,P3NONREMDISDOCS,20260211092149743,true,1.861,1,128,288618,2254.8,ja,it,158.52,1678,landessprache,45,54,0.0,3431000000.0,klein,6414,
815600DDCE9083CAC598,MEDIOBANCA PREMIER S.P.A.,IT,IND,2025-12-31,P3NONREMDISDOCS,20260625153849573,true,1.953,1,128,283151,2212.1,ja,it,170.42,1819,landessprache,42,57,0.1667,3543000000.0,klein,6742,
815600DDCE9083CAC598,MEDIOBANCA PREMIER S.P.A.,IT,IND,2025-12-31,P3NONREMDISDOCS,20260629152849573,true,1.717,1,127,284651,2241.3,ja,it,159.0,1673,landessprache,42,57,0.1667,3543000000.0,klein,6777,
815600DDCE9083CAC598,MEDIOBANCA PREMIER S.P.A.,IT,IND,2025-12-31,P3REMDISDOCS,20260625153849573,true,0.364,1,19,38600,2031.6,ja,it,180.19,2564,landessprache,42,57,0.1667,3543000000.0,klein,919,
815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,IT,CON,2025-06-30,P3NONREMDISDOCS,20260128110124355,true,3.059,1,198,488209,2465.7,ja,it,118.38,2585,landessprache,53,41,0.0,64280000000.0,gross,9211,
815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,IT,CON,2025-09-30,P3NONREMDISDOCS,20260128102953201,true,0.502,1,26,53841,2070.8,ja,it,126.48,2617,landessprache,8,47,0.0,64550000000.0,gross,6730,
815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,IT,CON,2025-12-31,P3NONREMDISDOCS,20260312184229295,true,4.509,1,395,1050059,2658.4,ja,it,119.11,2527,landessprache,75,24,0.0,65280000000.0,gross,14001,
815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,IT,CON,2025-12-31,P3REMDISDOCS,20260312184229295,true,0.438,1,32,85133,2660.4,ja,it,120.09,2723,landessprache,75,24,0.0,65280000000.0,gross,1135,
815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,IT,CON,2026-03-31,P3NONREMDISDOCS,20260526112016246,true,0.49,1,25,52586,2103.4,ja,it,126.31,2668,landessprache,8,46,0.0,65870000000.0,gross,6573,
815600F24AE25C9D1B94,MAURIZIO SELLA - SOCIETA' IN ACCOMANDITA PER AZIONI,IT,CON,2025-12-31,P3NONREMDISDOCS,20260504114915789,true,1.816,1,125,369090,2952.7,ja,it,140.29,2559,landessprache,35,51,0.1818,10110000000.0,mittel,10545,
815600F24AE25C9D1B94,MAURIZIO SELLA - SOCIETA' IN ACCOMANDITA PER AZIONI,IT,CON,2025-12-31,P3NONREMDISDOCS,20260504174915789,true,2.527,1,125,369357,2954.9,ja,it,134.0,2597,landessprache,35,51,0.1818,10110000000.0,mittel,10553,
815600F24AE25C9D1B94,MAURIZIO SELLA - SOCIETA' IN ACCOMANDITA PER AZIONI,IT,CON,2025-12-31,P3REMDISDOCS,20260504144915789,true,0.811,1,22,59565,2707.5,ja,it,150.32,2794,landessprache,35,51,0.1818,10110000000.0,mittel,1702,
815600F24AE25C9D1B94,MAURIZIO SELLA - SOCIETA' IN ACCOMANDITA PER AZIONI,IT,CON,2025-12-31,P3REMDISDOCS,20260505114915612,true,0.77,1,22,59765,2716.6,ja,it,139.86,2860,landessprache,35,51,0.1818,10110000000.0,mittel,1708,
815600FDD3EB3EA03194,BANCA POPOLARE DEL LAZIO SOCIETA' COOPERATIVA,IT,CON,2025-12-31,P3NONREMDISDOCS,20260522165006286,true,2.217,1,100,305927,3059.3,ja,it,179.53,2345,landessprache,18,60,0.1111,1535000000.0,klein,16996,
815600FDD3EB3EA03194,BANCA POPOLARE DEL LAZIO SOCIETA' COOPERATIVA,IT,CON,2025-12-31,P3REMDISDOCS,20260522165006286,true,0.695,1,12,42482,3540.2,ja,it,127.5,2596,landessprache,18,60,0.1111,1535000000.0,klein,2360,
851WYGNLUQLFZBSYGB56,COMMERZBANK Aktiengesellschaft,DE,CON,2025-06-30,P3NONREMDISDOCS,20260105140000124,true,2.125,1,132,382715,2899.4,ja,en,224.57,2645,englisch,54,40,0.0,176100000000.0,gross,7087,
851WYGNLUQLFZBSYGB56,COMMERZBANK Aktiengesellschaft,DE,CON,2025-09-30,P3NONREMDISDOCS,20260105140000124,true,0.213,1,18,40781,2265.6,ja,en,206.68,2603,englisch,9,46,0.0,175000000000.0,gross,4531,
851WYGNLUQLFZBSYGB56,COMMERZBANK Aktiengesellschaft,DE,CON,2025-12-31,P3NONREMDISDOCS,20260415140000000,true,7.117,2,482,1600446,3320.4,ja,de,178.19,2082,landessprache,92,22,0.0,175800000000.0,gross,17396,
851WYGNLUQLFZBSYGB56,COMMERZBANK Aktiengesellschaft,DE,CON,2025-12-31,P3REMDISDOCS,20260617000000000,true,1.105,1,77,186191,2418.1,ja,en,279.44,2369,englisch,92,22,0.0,175800000000.0,gross,2024,
851WYGNLUQLFZBSYGB56,COMMERZBANK Aktiengesellschaft,DE,CON,2026-03-31,P3NONREMDISDOCS,20260601140000001,true,0.437,2,36,84062,2335.1,ja,de,164.84,2093,landessprache,9,45,0.0,179700000000.0,gross,9340,
894500N55FUZ70ZQ1784,Green Opera Finance Invest AB,SE,CON,2025-12-31,P3NONREMDISDOCS,20260519102200000,true,2.168,3,48,157801,3287.5,ja,en,267.14,2523,englisch,43,35,0.0,4442000.0,klein,3670,
894500N55FUZ70ZQ1784,Green Opera Finance Invest AB,SE,CON,2025-12-31,P3NONREMDISDOCS,20260519102500000,true,2.168,3,48,157801,3287.5,ja,en,267.14,2523,englisch,43,35,0.0,4442000.0,klein,3670,
894500N55FUZ70ZQ1784,Green Opera Finance Invest AB,SE,CON,2025-12-31,P3REMDISDOCS,20260519140901003,true,0.266,1,2,4469,2234.5,ja,en,263.82,633,englisch,43,35,0.0,4442000.0,klein,104,
8IBZUGJ7JPLH368JE346,Goldman Sachs Bank Europe SE,DE,IND,2025-06-30,P3NONREMDISDOCS,20260211064523243,true,0.317,2,32,86050,2689.1,ja,en,210.81,2443,englisch,5,58,0.8333,56580000000.0,gross,17210,
8IBZUGJ7JPLH368JE346,Goldman Sachs Bank Europe SE,DE,IND,2025-09-30,P3NONREMDISDOCS,20260211124523234,true,0.232,2,20,42794,2139.7,ja,de,181.56,2093,landessprache,1,7,,,unbekannt,42794,
8IBZUGJ7JPLH368JE346,Goldman Sachs Bank Europe SE,DE,IND,2025-12-31,P3NONREMDISDOCS,20260430111025352,true,0.747,1,109,371203,3405.5,ja,en,120.04,908,englisch,58,28,0.05,59330000000.0,gross,6400,
8IBZUGJ7JPLH368JE346,Goldman Sachs Bank Europe SE,DE,IND,2025-12-31,P3REMDISDOCS,20260430111025352,true,0.164,1,18,52203,2900.2,ja,en,243.64,2475,englisch,58,28,0.05,59330000000.0,gross,900,
8IBZUGJ7JPLH368JE346,Goldman Sachs Bank Europe SE,DE,IND,2026-03-31,P3NONREMDISDOCS,20260610121125352,true,0.21,1,23,76064,3307.1,ja,en,218.67,2346,englisch,9,53,0.0,60200000000.0,gross,8452,
95980020140005012943,"Caja Rural de Aragón, Sociedad Cooperativa de Crédito",ES,CON,2025-12-31,P3NONREMDISDOCS,20260518081301000,true,1.62,1,80,229504,2868.8,ja,es,178.71,2283,landessprache,10,66,0.0,2289000000.0,klein,22950,
95980020140005219553,"Caja Rural de Asturias, Sociedad Cooperativa de Crédito",ES,IND,2025-12-31,P3NONREMDISDOCS,20260517105000000,true,1.876,1,101,261957,2593.6,ja,es,183.21,2358,landessprache,10,66,0.125,2842000000.0,klein,26196,
95980020140005219553,"Caja Rural de Asturias, Sociedad Cooperativa de Crédito",ES,IND,2025-12-31,P3REMDISDOCS,20260601105000000,true,0.47,1,13,28220,2170.8,ja,es,198.48,3028,landessprache,10,66,0.125,2842000000.0,klein,2822,
95980020140005220135,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",ES,IND,2025-12-31,P3NONREMDISDOCS,20260609110719470,true,0.924,2,19,43335,2280.8,ja,es,208.25,2886,landessprache,36,42,0.1111,3478000000.0,klein,1204,
95980020140005220135,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",ES,IND,2025-12-31,P3NONREMDISDOCS,20260616110719470,true,2.877,1,134,400372,2987.9,ja,es,183.32,1882,landessprache,36,42,0.1111,3478000000.0,klein,11121,
95980020140005220135,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",ES,IND,2025-12-31,P3REMDISDOCS,20260616110719470,true,0.478,1,11,26495,2408.6,ja,es,193.42,2947,landessprache,36,42,0.1111,3478000000.0,klein,736,
95980020140005375335,"Caja Rural del Sur, S. Coop. de Crédito",ES,CON,2025-12-31,P3NONREMDISDOCS,20260528120100000,true,2.629,1,95,227358,2393.2,ja,es,180.02,2433,landessprache,9,67,0.125,5009000000.0,mittel,25262,
95980020140005375335,"Caja Rural del Sur, S. Coop. de Crédito",ES,CON,2025-12-31,P3REMDISDOCS,20260528130100000,true,1.183,1,20,34527,1726.3,ja,es,193.84,2889,landessprache,9,67,0.125,5009000000.0,mittel,3836,
95980020140005439549,"Caja Rural de Navarra, S. Coop. de Crédito",ES,IND,2025-12-31,P3NONREMDISDOCS,20260505010558282,true,2.591,1,159,361158,2271.4,ja,es,175.33,2213,landessprache,46,40,0.0909,7708000000.0,mittel,7851,
95980020140005484654,"Caja Rural de Albacete, Ciudad Real y Cuenca, Sociedad Cooperativa de Crédito",ES,CON,2025-12-31,P3NONREMDISDOCS,20260428091214000,true,3.265,1,145,358895,2475.1,ja,es,177.05,2536,landessprache,49,29,0.1111,3911000000.0,klein,7324,
95980020140005484654,"Caja Rural de Albacete, Ciudad Real y Cuenca, Sociedad Cooperativa de Crédito",ES,CON,2025-12-31,P3REMDISDOCS,20260527101500000,true,7.295,1,22,0,0.0,nein,,,0,unsicher,49,29,0.1111,3911000000.0,klein,,
95980020140005881190,Banco de Crédito Social Cooperativo,ES,CON,2025-06-30,P3NONREMDISDOCS,20260210082517633,true,1.28,2,71,222260,3130.4,ja,es,202.48,2499,landessprache,43,51,0.0,27790000000.0,mittel,5169,
95980020140005881190,Banco de Crédito Social Cooperativo,ES,CON,2025-09-30,P3NONREMDISDOCS,20260210082517633,true,0.07,1,1,3169,3169.0,ja,es,184.37,499,landessprache,4,51,0.0,28440000000.0,gross,792,
95980020140005881190,Banco de Crédito Social Cooperativo,ES,CON,2025-12-31,P3NONREMDISDOCS,20260507085744725,true,3.017,1,224,681387,3041.9,ja,es,141.28,814,landessprache,56,43,0.0455,29170000000.0,gross,12168,
95980020140005881190,Banco de Crédito Social Cooperativo,ES,CON,2025-12-31,P3REMDISDOCS,20260514103248778,true,0.781,1,21,53562,2550.6,ja,es,212.37,2571,landessprache,56,43,0.0455,29170000000.0,gross,956,
95980020140005881190,Banco de Crédito Social Cooperativo,ES,CON,2026-03-31,P3NONREMDISDOCS,20260618082517633,true,0.07,1,1,3099,3099.0,ja,es,182.0,489,landessprache,4,50,0.0,30190000000.0,gross,775,
959800R86KE31EAVRC30,LIBERTY PARTNERS S.L.U.,ES,CON,2025-12-31,P3NONREMDISDOCS,20260406120546182,true,3.895,1,177,408535,2308.1,ja,en,179.12,2462,englisch,27,51,0.1111,1721000000.0,klein,15131,
959800R86KE31EAVRC30,LIBERTY PARTNERS S.L.U.,ES,CON,2025-12-31,P3NONREMDISDOCS,20260417111108872,true,3.809,1,177,408023,2305.2,ja,en,179.12,2462,englisch,27,51,0.1111,1721000000.0,klein,15112,
959800R86KE31EAVRC30,LIBERTY PARTNERS S.L.U.,ES,CON,2025-12-31,P3REMDISDOCS,20260406120501576,true,0.377,1,17,33547,1973.4,ja,en,291.98,2918,englisch,27,51,0.1111,1721000000.0,klein,1242,
959800R86KE31EAVRC30,LIBERTY PARTNERS S.L.U.,ES,CON,2025-12-31,P3REMDISDOCS,20260417111156190,true,0.377,1,17,33547,1973.4,ja,en,291.98,2918,englisch,27,51,0.1111,1721000000.0,klein,1242,
959800VHSP2QBPNRF210,"Bank of Africa Europe, S.A.",ES,IND,2025-12-31,P3NONREMDISDOCS,20250630180929192,true,0.165,1,12,23231,1935.9,ja,es,176.14,2850,landessprache,18,66,0.0,327000000.0,klein,1291,
959800VHSP2QBPNRF210,"Bank of Africa Europe, S.A.",ES,IND,2025-12-31,P3REMDISDOCS,20250630180929192,true,0.127,1,4,5152,1288.0,ja,es,173.24,710,landessprache,18,66,0.0,327000000.0,klein,286,
96950001WI712W7PQG45,RCI Banque,FR,CON,2025-06-30,P3NONREMDISDOCS,20251218181239731,true,1.972,1,67,154049,2299.2,ja,en,178.59,2223,englisch,58,36,0.0455,48170000000.0,gross,2656,
96950001WI712W7PQG45,RCI Banque,FR,CON,2025-12-31,P3NONREMDISDOCS,20260615134253712,true,3.308,1,168,491269,2924.2,ja,en,197.37,2589,englisch,56,38,0.1,48930000000.0,gross,8773,
9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,FR,CON,2025-12-31,P3NONREMDISDOCS,20260630173800000,true,4.716,1,180,551509,3063.9,ja,fr,116.09,2119,landessprache,114,0,0.0,378900000000.0,gross,4838,
9695002JOWSRCLLLNY11,Edmond de Rothschild (France),FR,CON,2025-12-31,P3NONREMDISDOCS,20260520150353820,true,0.278,1,18,32755,1819.7,ja,fr,66.31,3137,landessprache,15,61,0.0,1831000000.0,klein,2184,
9695002JOWSRCLLLNY11,Edmond de Rothschild (France),FR,CON,2025-12-31,P3REMDISDOCS,20260520150353820,true,0.315,1,36,57762,1604.5,ja,fr,124.75,2998,landessprache,15,61,0.0,1831000000.0,klein,3851,
96950041VJ1QP0B69503,Crédit mutuel Arkéa,FR,CON,2025-06-30,P3NONREMDISDOCS,20260521110210089,true,16.831,2,125,141699,1133.6,ja,en,215.67,1966,englisch,43,43,0.0,48900000000.0,gross,3295,
96950041VJ1QP0B69503,Crédit mutuel Arkéa,FR,CON,2025-09-30,P3NONREMDISDOCS,20260512153705013,true,0.888,2,21,33204,1581.1,ja,en,168.74,2175,englisch,5,50,0.0,48980000000.0,gross,6641,
96950041VJ1QP0B69503,Crédit mutuel Arkéa,FR,CON,2025-12-31,P3NONREMDISDOCS,20260513100033495,true,22.168,2,275,1917951,6974.4,ja,,,0,unsicher,59,32,0.0,50610000000.0,gross,32508,
96950041VJ1QP0B69503,Crédit mutuel Arkéa,FR,CON,2025-12-31,P3REMDISDOCS,20260513100033495,true,1.427,2,43,354744,8249.9,ja,,,0,unsicher,59,32,0.0,50610000000.0,gross,6013,
96950041VJ1QP0B69503,Crédit mutuel Arkéa,FR,CON,2026-03-31,P3NONREMDISDOCS,20260608102016876,true,1.931,2,23,34219,1487.8,ja,en,175.0,2160,englisch,5,49,0.0,51030000000.0,gross,6844,
