refPeriod,kopf_a,name_a,heimat_a,kopf_b,name_b,heimat_b,ueberlappung,ueberlappung_spezifisch,spezifisch_moeglich,spezifisch_ausgeschoepft,n_gemeinsam,top_gemeinsam,grenzueberschreitend
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,529900JZTYE3W7WQH904,HASPA Finanzholding,Germany,0.5311,0.0000,0.0001,0.5157,26,France|Luxembourg|Netherlands,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,529900NNUPAGGOMPXZ31,Volkswagen Financial Services AG,Germany,0.3899,0.0000,0.0000,,13,France|Netherlands|Sweden,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,529900QYEJ2GYSWK1F08,RLB-Stmk Verbund eGen,Austria,0.3972,0.0001,0.0016,0.0669,33,France|Luxembourg|Sweden,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,529900RWC8ZYB066JF16,Bank of Valletta Plc,Malta,0.3076,0.0001,0.0016,0.0356,25,France|Sweden|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,5493002DPKDEC2JN1Y86,Sparekassen Sjælland-Fyn A/S,Denmark,0.4021,0.0000,0.0016,0.0051,11,Luxembourg|Switzerland|Sweden,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,54930053HGCFWVHYZX42,Bank of China (Europe) S.A,Luxembourg,0.4154,0.0004,0.0016,0.2384,29,Netherlands|Sweden|Belgium,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,54930060Q00W1SRIUI57,vdk bank,Belgium,0.4406,0.0001,0.0016,0.0397,24,France|Netherlands|United States,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,0.4255,0.0001,0.0003,0.1690,26,France|Netherlands|Norway,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300DYPOFMXOR7XM56,Crelan,Belgium,0.3938,0.0011,0.0016,0.6572,52,France|Luxembourg|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300GDPG70E3MBBU98,KfW Beteiligungsholding GmbH,Germany,0.4891,0.0010,0.0016,0.6244,47,United States|Netherlands|France,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300GKFG0RYRRQ1414,DNB BANK ASA,Norway,0.3722,0.0001,0.0016,0.0929,26,Sweden|United States|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300IQZVZ949N37S44,Euroclear Holding,Belgium,0.3339,0.0000,0.0016,0.0219,36,France|Sweden|Spain,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,0.4027,0.0005,0.0016,0.3147,53,France|Netherlands|United States,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300LYFYVPUCG6SY25,"Banco Cooperativo Español, S.A.",Spain,0.3395,0.0000,0.0000,,12,France|Netherlands|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300NYKK9MWM7GGW15,ING Groep N.V.,Netherlands,0.3178,0.0012,0.0016,0.7716,59,United States|Belgium|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300Q3OIWRHQUQM052,SpareBank 1 Sør-Norge,Norway,0.5213,0.0002,0.0014,0.1571,22,France|Sweden|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300RG3H390KEL8896,Banca Transilvania,Romania,0.3941,0.0002,0.0016,0.1352,43,France|Luxembourg|United States,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300TEJKOLFN65KR76,BNF Bank plc,Malta,0.5081,0.0000,0.0016,0.0051,15,France|Luxembourg|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300TK038P6EV4YU51,AB Artea bankas,Lithuania,0.3793,0.0000,0.0000,,8,France|Switzerland|United States,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300TL5406IC1XKD09,Saxo Bank A/S,Denmark,0.5242,0.0009,0.0016,0.5423,46,Netherlands|Luxembourg|Norway,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,549300TTZTKBUFKWH890,The Cyprus Development Bank Public Company Ltd,Cyprus,0.3130,0.0000,0.0000,,5,France|Netherlands|Austria,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,0.4957,0.0000,0.0000,,12,France|Luxembourg|Norway,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,7437003B5WFBOIEFY714,OP Osuuskunta,Finland,0.4367,0.0001,0.0002,0.3687,22,France|Sweden|Norway,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,7437005892K69S3MW344,Säästöpankkiliitto osk,Finland,0.4334,0.0000,0.0016,0.0051,16,France|Sweden|Norway,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,7437006WYM821IJ3MN73,Ålandsbanken Abp,Finland,0.3117,0.0000,0.0000,0.0000,15,Sweden|Norway|France,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,743700FTBNXAUN57RH30,S-Pankki Oyj,Finland,0.4032,0.0000,0.0016,0.0000,16,Sweden|Netherlands|Norway,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,743700GC62JLHFBUND16,Aktia Bank Abp,Finland,0.4281,0.0001,0.0016,0.0761,24,France|Netherlands|Norway,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,743700PW2HDTPU3YRJ31,POP Pankkikeskus osk,Finland,0.3663,0.0000,0.0006,0.0146,17,France|Sweden|Norway,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,0.3059,0.0009,0.0016,0.5742,53,United States|Luxembourg|Spain,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,8156003D79D064FB5360,CASSA LOMBARDA - S.P.A.,Italy,0.4282,0.0000,0.0016,0.0054,18,France|Switzerland|Finland,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,8156005420362AE59184,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,0.4782,0.0010,0.0016,0.6244,49,France|Luxembourg|Switzerland,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,81560062CEAE87A85C80,AREPO BP S.P.A.,Italy,0.3642,0.0000,0.0016,0.0264,17,Luxembourg|Netherlands|United States,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,81560087340FCB8D6D66,MEDIOCREDITO CENTRALE - BANCA DEL MEZZOGIORNO SPA,Italy,0.3383,0.0002,0.0016,0.1551,27,Luxembourg|United States|France,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,0.4497,0.0001,0.0007,0.1556,24,France|Netherlands|United States,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.4448,0.0001,0.0016,0.0761,27,France|Luxembourg|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,8I5DZWZKVSZI1NUHU748,J.P. Morgan SE,Germany,0.5700,0.0015,0.0016,0.9365,56,France|Netherlands|United States,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,95980020140005220135,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",Spain,0.3576,0.0000,0.0008,0.0118,17,France|Netherlands|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,95980020140005439549,"Caja Rural de Navarra, S. Coop. de Crédito",Spain,0.3930,0.0001,0.0016,0.0761,19,France|Netherlands|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,95980020140005484654,"Caja Rural de Albacete, Ciudad Real y Cuenca, Sociedad Cooperativa de Crédito",Spain,0.3413,0.0000,0.0000,,10,France|Netherlands|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,95980020140005552166,"Eurocaja Rural, Sociedad Cooperativa de Crédito",Spain,0.4814,0.0001,0.0016,0.0392,27,France|Netherlands|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.4254,0.0001,0.0016,0.0761,25,Luxembourg|France|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,9598005U8TZQ8Q64SC71,LIBERTY PARTNERS S.L.U.,Spain,0.4053,0.0000,0.0016,0.0000,15,France|Luxembourg|Switzerland,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,9695005MSX1OYEMGDF46,Natixis,France,0.3253,0.0013,0.0016,0.7984,52,Luxembourg|United States|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,969500Q2PFTTP0Y5QL44,SFIL S.A.,France,0.3323,0.0000,0.0000,,9,Sweden|Norway|Finland,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.4091,0.0000,0.0016,0.0000,22,France|Switzerland|Finland,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,9DJT3UXIJIZJI4WXO774,Bank of America Europe Designated Activity Company,Ireland,0.5249,0.0007,0.0016,0.4301,44,France|Luxembourg|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.5279,0.0003,0.0016,0.1877,34,France|Luxembourg|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,AT0000000000043000VB,VOLKSBANK WIEN AG VB,Austria,0.4123,0.0006,0.0016,0.4044,49,France|Netherlands|Finland,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,B64D6Y3LBJS4ANNPCU93,NIBC Bank N.V.,Netherlands,0.3743,0.0000,0.0016,0.0051,14,France|Luxembourg|Belgium,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.4432,0.0004,0.0016,0.2268,38,France|Luxembourg|United States,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,Germany,0.5617,0.0007,0.0016,0.4559,58,France|United States|Luxembourg,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,Germany,0.5563,0.0003,0.0016,0.2109,45,France|Luxembourg|Netherlands,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,Germany,0.5620,0.0003,0.0016,0.1889,22,France|Netherlands|United States,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,F3JS33DEI6XQ4ZBPTN86,Skandinaviska Enskilda Banken - gruppen,Sweden,0.3046,0.0014,0.0016,0.8500,56,Norway|Finland|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,J4CP7MHCXR8DAQMKIL78,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,0.4742,0.0004,0.0016,0.2262,39,France|Luxembourg|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,MAES062Z21O4RZ2U7M96,Danske Bank A/S,Denmark,0.3178,0.0000,0.0016,0.0051,14,Sweden|Norway|Finland,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,MLU0ZO3ML4LN2LL2TL39,HSBC Continental Europe,France,0.4038,0.0011,0.0016,0.7130,54,Luxembourg|Netherlands|United States,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,N747OI7JINV7RUUH6190,BPER Banca S.p.A.,Italy,0.4583,0.0004,0.0016,0.2181,29,France|Luxembourg|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,0.3286,0.0000,0.0016,0.0051,23,France|Netherlands|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,O2RNE8IBXP4R0TD8PU41,Société générale S.A.,France,0.3051,0.0001,0.0016,0.0866,52,Luxembourg|Netherlands|Belgium,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,0.3499,0.0002,0.0016,0.1084,55,Netherlands|France|Luxembourg,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,QLPCKOOKVX32FUELX240,Bank Polska Kasa Opieki S.A.,Poland,0.3909,0.0001,0.0016,0.0589,51,Luxembourg|Austria|Netherlands,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,0.4893,0.0000,0.0016,0.0051,24,France|Netherlands|Norway,ja
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,TUKDD90GPC79G1KOE162,Hamburg Commercial Bank AG,Germany,0.5543,0.0005,0.0016,0.3404,33,Luxembourg|Netherlands|United States,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,Germany,0.4407,0.0003,0.0016,0.1839,58,France|Luxembourg|Netherlands,nein
2025-12-31,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,WFLLPEPC7FZXENRZV188,THE BANK OF NEW YORK MELLON,Belgium,0.3932,0.0005,0.0016,0.3122,36,Netherlands|Austria|Norway,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,529900FEID5L4H2T2L70,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,Austria,0.3129,0.0000,0.0067,0.0000,13,Germany|France|Netherlands,nein
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,529900SXEWPJ1MRRX537,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,0.3486,0.0003,0.0044,0.0668,28,Germany|France|Netherlands,nein
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,529900W3MOO00A18X956,OTP-csoport,Hungary,0.4100,0.0001,0.0155,0.0063,29,Slovenia|Netherlands|Germany,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,0.3312,0.0000,0.0003,0.0907,24,Germany|France|Netherlands,nein
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,549300DYPOFMXOR7XM56,Crelan,Belgium,0.3052,0.0014,0.0155,0.0903,31,Germany|France|Netherlands,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,743700GC62JLHFBUND16,Aktia Bank Abp,Finland,0.3161,0.0005,0.0155,0.0303,19,Germany|France|Netherlands,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.3022,0.0000,0.0023,0.0005,21,Germany|France|Netherlands,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,95980020140005439549,"Caja Rural de Navarra, S. Coop. de Crédito",Spain,0.3187,0.0001,0.0063,0.0139,18,Germany|France|Netherlands,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.3014,0.0005,0.0045,0.1044,20,Germany|France|Netherlands,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,9DJT3UXIJIZJI4WXO774,Bank of America Europe Designated Activity Company,Ireland,0.3088,0.0026,0.0155,0.1699,30,Germany|France|Netherlands,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,AT0000000000043000VB,VOLKSBANK WIEN AG VB,Austria,0.3354,0.0003,0.0047,0.0534,34,Germany|France|Netherlands,nein
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,N747OI7JINV7RUUH6190,BPER Banca S.p.A.,Italy,0.3128,0.0002,0.0155,0.0132,21,Germany|France|Netherlands,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,0.3068,0.0005,0.0074,0.0631,19,Germany|France|Netherlands,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,0.3115,0.0024,0.0155,0.1551,34,Germany|Netherlands|France,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,0.3003,0.0000,0.0047,0.0055,20,Germany|France|Netherlands,ja
2025-12-31,5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,WFLLPEPC7FZXENRZV188,THE BANK OF NEW YORK MELLON,Belgium,0.3176,0.0001,0.0155,0.0038,22,Germany|Netherlands|France,ja
2025-12-31,529900BHRYZ464GFD289,GRENKE AG,Germany,529900NNUPAGGOMPXZ31,Volkswagen Financial Services AG,Germany,0.3415,0.0000,0.0000,,13,Italy|United Kingdom|Sweden,nein
2025-12-31,529900BHRYZ464GFD289,GRENKE AG,Germany,7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,0.3037,0.0053,0.0253,0.2096,32,Italy|United Kingdom|Ireland,nein
2025-12-31,529900BHRYZ464GFD289,GRENKE AG,Germany,8156005420362AE59184,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,0.3422,0.0008,0.0253,0.0324,31,Ireland|United Kingdom|Switzerland,ja
2025-12-31,529900BHRYZ464GFD289,GRENKE AG,Germany,8I5DZWZKVSZI1NUHU748,J.P. Morgan SE,Germany,0.3005,0.0032,0.0253,0.1252,32,United Kingdom|Italy|Ireland,nein
2025-12-31,529900BHRYZ464GFD289,GRENKE AG,Germany,9598005U8TZQ8Q64SC71,LIBERTY PARTNERS S.L.U.,Spain,0.3803,0.0002,0.0241,0.0078,14,Italy|Ireland|United Kingdom,ja
2025-12-31,529900BHRYZ464GFD289,GRENKE AG,Germany,969500F7JLTX36OUI695,RCI Banque,France,0.3534,0.0172,0.0253,0.6797,20,Italy|United Kingdom|Switzerland,ja
2025-12-31,529900EKPN8EYA3AX590,Texim Bank AD,Bulgaria,529900JZTYE3W7WQH904,HASPA Finanzholding,Germany,0.3338,0.0000,0.0001,0.5315,9,Luxembourg|United States|Belgium,ja
2025-12-31,529900EKPN8EYA3AX590,Texim Bank AD,Bulgaria,549300TEJKOLFN65KR76,BNF Bank plc,Malta,0.3214,0.0000,0.0006,0.0000,5,Luxembourg|United States|Austria,ja
2025-12-31,529900EKPN8EYA3AX590,Texim Bank AD,Bulgaria,81560062CEAE87A85C80,AREPO BP S.P.A.,Italy,0.6585,0.0000,0.0006,0.0000,6,Luxembourg|United States|France,ja
2025-12-31,529900EKPN8EYA3AX590,Texim Bank AD,Bulgaria,81560087340FCB8D6D66,MEDIOCREDITO CENTRALE - BANCA DEL MEZZOGIORNO SPA,Italy,0.4177,0.0005,0.0006,0.8585,9,Luxembourg|United States|Belgium,ja
2025-12-31,529900EKPN8EYA3AX590,Texim Bank AD,Bulgaria,9598005U8TZQ8Q64SC71,LIBERTY PARTNERS S.L.U.,Spain,0.4100,0.0000,0.0006,0.0000,5,Luxembourg|Italy|Belgium,ja
2025-12-31,529900EKPN8EYA3AX590,Texim Bank AD,Bulgaria,9695005MSX1OYEMGDF46,Natixis,France,0.6051,0.0002,0.0006,0.3290,10,Luxembourg|United States|Italy,ja
2025-12-31,529900EKPN8EYA3AX590,Texim Bank AD,Bulgaria,FR9695005MSX1OYEMGDF,Groupe BPCE,France,0.6697,0.0000,0.0006,0.0000,5,Luxembourg|Belgium|Greece,ja
2025-12-31,529900FEID5L4H2T2L70,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,Austria,529900G3SW56SHYNPR95,Clearstream Banking S.A.,Luxembourg,0.3471,0.0000,0.0012,0.0000,9,Germany|Belgium|France,ja
2025-12-31,529900FEID5L4H2T2L70,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,Austria,529900GGYMNGRQTDOO93,BNG Bank N.V.,Netherlands,0.4385,0.0000,0.0000,,6,France|Germany|Italy,ja
