entityID,lei,scope,refPeriod,bank_name,country,institution_type,deklaration,n_deklariert,n_offengelegt,n_ausgelassen,quote_roh,n_erwartbar,n_gegen_erwartung,quote_gegen_erwartung,n_art432_2,n_uneinheitlich,n_untypisch,n_false_mit_daten,n_true_ohne_daten,n_signatur_geteilt,templates_gegen_erwartung
rs:315700K45LRKNGMUIW27.IND,315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,stimmig,86,38,48,0.5581,21,3,0.1429,1,36,29,0,0,0,43.00|66.01|84.01
rs:315700K45LRKNGMUIW27.IND,315700K45LRKNGMUIW27,IND,2025-09-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,stimmig,55,4,51,0.9273,3,0,0.0,0,6,46,0,0,0,
rs:315700K45LRKNGMUIW27.IND,315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,stimmig,91,48,43,0.4725,42,8,0.1905,0,45,4,0,0,0,03.00|05.00|08.00|10.00|43.00|64.01|64.03|83.01
rs:315700K45LRKNGMUIW27.IND,315700K45LRKNGMUIW27,IND,2026-03-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,stimmig,54,4,50,0.9259,3,0,0.0,0,6,45,0,0,0,
rs:39120001JPAYYPDRNN92.IND,39120001JPAYYPDRNN92,IND,2025-12-31,Deutsche Bausparkasse Badenia Aktiengesellschaft,Germany,Other highest EEA,stimmig,76,30,46,0.6053,8,0,0.0,0,38,30,0,0,0,
rs:391200EEGLNXBBCVKC73.CON,391200EEGLNXBBCVKC73,CON,2025-06-30,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,stimmig,55,1,54,0.9818,11,10,0.9091,1,27,17,0,0,6,02.00|24.00|25.00|60.00|66.01|70.00|71.00|72.00|73.00|74.00
rs:391200EEGLNXBBCVKC73.CON,391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,stimmig,86,48,38,0.4419,38,3,0.0789,0,44,4,0,0,0,10.00|22.01|43.00
rs:3DM5DPGI3W6OU6GJ4N92.CON,3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,stimmig,99,59,40,0.404,24,0,0.0,0,48,27,0,1,0,
rs:3H0Q3U74FVFED2SHZT16.CON,3H0Q3U74FVFED2SHZT16,CON,2025-06-30,MBH bankcsoport,Hungary,Large highest EEA,stimmig,94,42,52,0.5532,22,0,0.0,0,38,34,0,0,0,
rs:3H0Q3U74FVFED2SHZT16.CON,3H0Q3U74FVFED2SHZT16,CON,2025-09-30,MBH bankcsoport,Hungary,Large highest EEA,stimmig,55,4,51,0.9273,3,0,0.0,0,6,46,0,0,0,
rs:3H0Q3U74FVFED2SHZT16.CON,3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,stimmig,99,60,39,0.3939,44,1,0.0227,0,49,6,0,0,12,83.01
rs:3H0Q3U74FVFED2SHZT16.CON,3H0Q3U74FVFED2SHZT16,CON,2026-03-31,MBH bankcsoport,Hungary,Large highest EEA,stimmig,54,4,50,0.9259,3,0,0.0,0,6,45,0,0,0,
rs:3M5E1GQGKL17HI6CPN30.CON,3M5E1GQGKL17HI6CPN30,CON,2025-12-31,Jyske Bank A/S,Denmark,Large highest EEA,stimmig,5,5,0,0.0,4,0,0.0,0,1,0,0,0,0,
rs:3M5E1GQGKL17HI6CPN30.CON,3M5E1GQGKL17HI6CPN30,CON,2026-03-31,Jyske Bank A/S,Denmark,Large highest EEA,stimmig,62,7,55,0.8871,3,0,0.0,0,6,45,0,0,0,
rs:3TK20IVIUJ8J3ZU0QE75.CON,3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,stimmig,94,57,37,0.3936,21,5,0.2381,0,46,27,0,0,0,70.00|71.00|72.00|73.00|74.00
rs:485100FX5Y9YLAQLNP12.CON,485100FX5Y9YLAQLNP12,CON,2025-12-31,Revolut Holdings Europe UAB,Lithuania,Large highest EEA,stimmig,101,57,44,0.4356,40,2,0.05,0,43,3,0,7,7,90.01|91.00
rs:5299000F1CGJQ8NAXQ58.IND,5299000F1CGJQ8NAXQ58,IND,2025-12-31,MERKANTI BANK LTD,Malta,Other highest EEA,stimmig,76,10,66,0.8684,8,0,0.0,0,38,30,0,0,0,
rs:5299000PCY1EP8QJFV48.CON,5299000PCY1EP8QJFV48,CON,2025-12-31,United Bulgarian Bank AD,Bulgaria,Large subsidiaries,stimmig,18,16,2,0.1111,7,0,0.0,0,11,0,0,0,0,
rs:5299000R7WZOVIFHLN21.CON,5299000R7WZOVIFHLN21,CON,2025-12-31,BFS SozialFinanz AG,Germany,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,0,0,
rs:5299001ADI8FLGT0GU28.IND,5299001ADI8FLGT0GU28,IND,2025-12-31,Sparkasse KölnBonn,Germany,Other highest EEA,stimmig,84,14,70,0.8333,10,0,0.0,0,44,30,0,0,0,
rs:5299001PEMDU9N24CH60.CON,5299001PEMDU9N24CH60,CON,2025-12-31,DELAVSKA HRANILNICA d.d. LJUBLJANA,Slovenia,Other highest EEA,unbrauchbar,76,0,76,1.0,8,8,1.0,3,38,30,21,0,-1,21.01|30.01|60.00|61.00|66.01|66.02|80.00|82.00
rs:52990026HQOTT4AJP655.IND,52990026HQOTT4AJP655,IND,2025-12-31,GLS Gemeinschaftsbank e.G.,Germany,Other highest EEA,stimmig,76,12,64,0.8421,8,0,0.0,0,38,30,0,0,0,
rs:5299002GPCR602QYJC04.CON,5299002GPCR602QYJC04,CON,2025-06-30,KfW Beteiligungsholding GmbH,Germany,Large highest EEA,stimmig,55,2,53,0.9636,11,10,0.9091,1,27,17,0,0,6,02.00|24.00|25.00|60.00|66.01|70.00|71.00|72.00|73.00|74.00
rs:5299002GPCR602QYJC04.CON,5299002GPCR602QYJC04,CON,2025-12-31,KfW Beteiligungsholding GmbH,Germany,Large highest EEA,stimmig,73,45,28,0.3836,34,3,0.0882,0,38,1,0,3,0,05.00|08.00|68.00
rs:52990033C5FUEN4LMC06.IND,52990033C5FUEN4LMC06,IND,2025-12-31,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),Italy,Other highest EEA,stimmig,78,27,51,0.6538,9,0,0.0,0,39,30,0,0,0,
rs:5299003ATVTQVPTW4735.CON,5299003ATVTQVPTW4735,CON,2025-06-30,BTV Vier Länder Bank AG,Austria,Other highest EEA,stimmig,63,2,61,0.9683,1,0,0.0,0,0,54,0,0,0,
rs:52990045V2BWJN669Q34.CON,52990045V2BWJN669Q34,CON,2025-12-31,Wüstenrot Wohnungswirtschaft registrierte Genossenschaft mit beschränkter Haftung,Austria,Other highest EEA,stimmig,89,32,57,0.6404,8,2,0.25,0,38,30,0,0,0,80.00|82.00
rs:5299004R4U60UMXLSE36.IND,5299004R4U60UMXLSE36,IND,2025-12-31,Sparkasse Karlsruhe,Germany,Other highest EEA,stimmig,60,7,53,0.8833,5,0,0.0,0,29,26,0,0,0,
rs:5299005743YY767PR386.IND,5299005743YY767PR386,IND,2025-12-31,Dragsholm Sparekasse,Denmark,Other highest EEA,stimmig,84,21,63,0.75,10,1,0.1,0,44,30,0,9,2,21.01
rs:5299005OACOC1C1OFJ11.IND,5299005OACOC1C1OFJ11,IND,2025-06-30,Raiffeisen-Landesbank Tirol AG,Austria,Other highest EEA,stimmig,63,2,61,0.9683,1,0,0.0,0,0,54,0,0,0,
rs:5299005OACOC1C1OFJ11.IND,5299005OACOC1C1OFJ11,IND,2025-12-31,Raiffeisen-Landesbank Tirol AG,Austria,Other highest EEA,stimmig,86,44,42,0.4884,11,0,0.0,0,45,30,0,0,0,
rs:5299005UJX6K7BQKV086.CON,5299005UJX6K7BQKV086,CON,2025-12-31,OTP banka d.d.,Croatia,Large subsidiaries,stimmig,86,45,41,0.4767,22,0,0.0,0,44,20,0,0,0,
rs:5299005UJX6K7BQKV086.CON,5299005UJX6K7BQKV086,CON,2026-03-31,OTP banka d.d.,Croatia,Large subsidiaries,stimmig,62,4,58,0.9355,3,0,0.0,0,7,44,0,0,0,
rs:52990061592SQLEJN964.IND,52990061592SQLEJN964,IND,2025-12-31,Volksbank Mittelhessen eG,Germany,Other highest EEA,stimmig,71,10,61,0.8592,7,0,0.0,0,34,30,0,0,0,
rs:5299007QVIQ7IO64NX37.CON,5299007QVIQ7IO64NX37,CON,2025-09-30,UBS Europe SE,Germany,Large highest EEA,stimmig,8,1,7,0.875,0,0,,0,0,0,0,0,0,
rs:5299007S3UH5RKUYDA52.IND,5299007S3UH5RKUYDA52,IND,2025-06-30,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,Large highest EEA,stimmig,86,40,46,0.5349,21,0,0.0,0,36,29,0,0,0,
rs:5299007S3UH5RKUYDA52.IND,5299007S3UH5RKUYDA52,IND,2025-09-30,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,Large highest EEA,stimmig,55,7,48,0.8727,3,0,0.0,0,6,46,0,0,0,
rs:5299007S3UH5RKUYDA52.IND,5299007S3UH5RKUYDA52,IND,2025-12-31,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,Large highest EEA,stimmig,91,56,35,0.3846,42,1,0.0238,0,45,4,0,4,12,83.01
rs:5299007S3UH5RKUYDA52.IND,5299007S3UH5RKUYDA52,IND,2026-03-31,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,Large highest EEA,stimmig,54,7,47,0.8704,3,0,0.0,0,6,45,0,0,0,
rs:52990089LBIKLBM8YB23.IND,52990089LBIKLBM8YB23,IND,2025-12-31,VR Bank Nord eG,Germany,Other highest EEA,stimmig,76,12,64,0.8421,8,0,0.0,0,38,30,0,0,0,
rs:5299008FEH4GQXGZNP50.CON,5299008FEH4GQXGZNP50,CON,2025-12-31,"BANCO CTT, S.A.",Portugal,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,1,0,
rs:5299008I0TO44SUINZ71.IND,5299008I0TO44SUINZ71,IND,2025-12-31,Oldenburgische Landesbank Aktiengesellschaft,Germany,Large highest EEA,stimmig,91,58,33,0.3626,42,1,0.0238,0,45,4,0,0,1,10.00
rs:52990093INYLJNWHQ228.IND,52990093INYLJNWHQ228,IND,2025-12-31,Volksbank eG - Die Gestalterbank,Germany,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,0,0,
rs:52990096Q5LMCH1WU462.CON,52990096Q5LMCH1WU462,CON,2025-12-31,"Československá obchodná banka, a.s.",Slovakia,Large subsidiaries,stimmig,86,41,45,0.5233,22,1,0.0455,0,44,20,0,1,12,83.01
rs:52990096Q5LMCH1WU462.CON,52990096Q5LMCH1WU462,CON,2026-03-31,"Československá obchodná banka, a.s.",Slovakia,Large subsidiaries,stimmig,54,3,51,0.9444,3,2,0.6667,0,7,44,0,0,0,61.00|73.00
rs:5299009EHB4RBGMI5828.IND,5299009EHB4RBGMI5828,IND,2025-06-30,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,Other highest EEA,stimmig,63,2,61,0.9683,1,0,0.0,0,0,54,0,0,0,
rs:5299009EHB4RBGMI5828.IND,5299009EHB4RBGMI5828,IND,2025-12-31,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,Other highest EEA,stimmig,86,43,43,0.5,11,0,0.0,0,45,30,0,0,0,
rs:529900AVGYYBVL1VNQ03.IND,529900AVGYYBVL1VNQ03,IND,2025-12-31,Kreditbanken A/S,Denmark,Other highest EEA,stimmig,84,31,53,0.631,10,3,0.3,0,44,30,0,2,2,21.01|80.00|82.00
rs:529900B4OR3PD4V3AQ57.CON,529900B4OR3PD4V3AQ57,CON,2025-12-31,Finanzholding der Sparkasse in Bremen,Germany,Other highest EEA,stimmig,71,9,62,0.8732,7,0,0.0,0,34,30,0,0,0,
rs:529900B91AUH0YTEXN10.IND,529900B91AUH0YTEXN10,IND,2025-12-31,National-Bank Aktiengesellschaft,Germany,Other highest EEA,stimmig,76,10,66,0.8684,8,0,0.0,0,38,30,0,0,0,
rs:529900BHRYZ464GFD289.CON,529900BHRYZ464GFD289,CON,2025-06-30,GRENKE AG,Germany,Other highest EEA,stimmig,55,1,54,0.9818,1,0,0.0,0,0,54,0,0,0,
rs:529900BHRYZ464GFD289.CON,529900BHRYZ464GFD289,CON,2025-12-31,GRENKE AG,Germany,Other highest EEA,stimmig,78,39,39,0.5,9,0,0.0,0,39,30,0,0,0,
rs:529900BI5KIGX6YLX375.CON,529900BI5KIGX6YLX375,CON,2025-12-31,Oberösterreichische Landesbank Aktiengesellschaft,Austria,Other highest EEA,stimmig,84,20,64,0.7619,10,0,0.0,0,44,30,0,0,0,
rs:529900BIK4WRWS06MR52.IND,529900BIK4WRWS06MR52,IND,2025-12-31,Varengold Bank AG,Germany,Other highest EEA,stimmig,76,9,67,0.8816,8,1,0.125,0,38,30,0,0,14,80.00
rs:529900C3SHT3Q94H3W82.CON,529900C3SHT3Q94H3W82,CON,2025-12-31,Bank11 Holding GmbH,Germany,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,0,0,
rs:529900C9OP6Y0DPYSK11.IND,529900C9OP6Y0DPYSK11,IND,2025-12-31,VR Bank RheinAhrEifel eG,Germany,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,0,0,
rs:529900CJAJ0HDPPKUI53.IND,529900CJAJ0HDPPKUI53,IND,2025-12-31,Nassauische Sparkasse,Germany,Other highest EEA,stimmig,76,9,67,0.8816,8,0,0.0,0,38,30,0,0,0,
rs:529900D5G4V6THXC5P79.IND,529900D5G4V6THXC5P79,IND,2025-06-30,Hrvatska poštanska banka d.d.,Croatia,Large highest EEA,stimmig,81,24,57,0.7037,18,2,0.1111,0,33,30,0,0,0,74.00|84.01
rs:529900D5G4V6THXC5P79.IND,529900D5G4V6THXC5P79,IND,2025-09-30,Hrvatska poštanska banka d.d.,Croatia,Large highest EEA,stimmig,55,4,51,0.9273,3,0,0.0,0,6,46,0,0,0,
rs:529900D5G4V6THXC5P79.IND,529900D5G4V6THXC5P79,IND,2025-12-31,Hrvatska poštanska banka d.d.,Croatia,Large highest EEA,stimmig,86,47,39,0.4535,40,5,0.125,0,43,3,0,0,0,08.00|19.02|19.03|74.00|83.01
rs:529900DEAYRUPP22B339.CON,529900DEAYRUPP22B339,CON,2025-12-31,Mercedes-Benz Bank AG,Germany,Other highest EEA,stimmig,71,7,64,0.9014,7,0,0.0,0,34,30,0,0,0,
rs:529900DPOQPLDSF3R482.CON,529900DPOQPLDSF3R482,CON,2025-12-31,Kaiser Partner Privatbank AG,Liechtenstein,Other highest EEA,stimmig,76,7,69,0.9079,8,1,0.125,0,38,30,0,0,14,80.00
rs:529900DSIVJWCUQUMP41.IND,529900DSIVJWCUQUMP41,IND,2025-12-31,AKA Ausfuhrkredit-Gesellschaft mit beschränkter Haftung,Germany,Other highest EEA,stimmig,76,12,64,0.8421,8,0,0.0,0,38,30,0,0,0,
rs:529900DXTOU2U9IZDY54.IND,529900DXTOU2U9IZDY54,IND,2025-12-31,meine Volksbank Raiffeisenbank eG,Germany,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,0,0,
rs:529900E0WY09Z3H21393.IND,529900E0WY09Z3H21393,IND,2025-12-31,VR Bank Rhein-Neckar eG,Germany,Other highest EEA,stimmig,71,10,61,0.8592,7,0,0.0,0,34,30,0,0,0,
rs:529900EKPN8EYA3AX590.IND,529900EKPN8EYA3AX590,IND,2025-06-30,Texim Bank AD,Bulgaria,Other highest EEA,stimmig,55,1,54,0.9818,1,0,0.0,0,0,54,0,0,0,
rs:529900EKPN8EYA3AX590.IND,529900EKPN8EYA3AX590,IND,2025-12-31,Texim Bank AD,Bulgaria,Other highest EEA,stimmig,78,42,36,0.4615,9,0,0.0,0,39,30,0,0,0,
rs:529900EM0ZU25V87GD50.IND,529900EM0ZU25V87GD50,IND,2025-12-31,ALTE LEIPZIGER Bauspar AG,Germany,Other highest EEA,stimmig,71,9,62,0.8732,7,0,0.0,0,34,30,0,0,0,
rs:529900FEID5L4H2T2L70.IND,529900FEID5L4H2T2L70,IND,2025-06-30,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,Austria,Other highest EEA,stimmig,55,1,54,0.9818,1,0,0.0,0,0,54,0,0,0,
rs:529900FEID5L4H2T2L70.IND,529900FEID5L4H2T2L70,IND,2025-12-31,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,Austria,Other highest EEA,stimmig,79,53,26,0.3291,9,1,0.1111,1,40,30,0,0,18,66.02
rs:529900FU4WJ2XT7BVE31.IND,529900FU4WJ2XT7BVE31,IND,2025-06-30,LBS Landesbausparkasse Süd,Germany,Large highest EEA,stimmig,55,1,54,0.9818,11,10,0.9091,1,27,17,0,0,6,02.00|24.00|25.00|60.00|66.01|70.00|71.00|72.00|73.00|74.00
rs:529900FZWXWNKF3O8394.CON,529900FZWXWNKF3O8394,CON,2025-12-31,Sparekassen Thy,Denmark,Other highest EEA,stimmig,86,22,64,0.7442,11,1,0.0909,0,45,30,0,9,4,68.00
rs:529900GGYMNGRQTDOO93.CON,529900GGYMNGRQTDOO93,CON,2025-12-31,BNG Bank N.V.,Netherlands,Large highest EEA,stimmig,114,45,69,0.6053,44,5,0.1136,1,49,6,0,4,0,22.01|30.03|83.01|90.01|91.00
rs:529900GM944JT8YIRL63.IND,529900GM944JT8YIRL63,IND,2025-12-31,Münchener Hypothekenbank eG,Germany,Large highest EEA,stimmig,86,47,39,0.4535,38,2,0.0526,0,44,4,0,0,1,64.01|64.03
rs:529900HC4LDSGK0NCJ85.IND,529900HC4LDSGK0NCJ85,IND,2025-12-31,LBS Landesbausparkasse NordWest,Germany,Other highest EEA,stimmig,76,9,67,0.8816,8,0,0.0,0,38,30,0,0,0,
rs:529900HEKOENJHPNN480.CON,529900HEKOENJHPNN480,CON,2025-06-30,Kuntarahoitus Oyj,Finland,Large highest EEA,stimmig,94,42,52,0.5532,22,2,0.0909,0,38,34,0,5,0,43.00|90.01
rs:529900HEKOENJHPNN480.CON,529900HEKOENJHPNN480,CON,2025-12-31,Kuntarahoitus Oyj,Finland,Large highest EEA,stimmig,114,73,41,0.3596,44,4,0.0909,0,49,6,0,20,0,41.00|43.00|90.01|91.00
rs:529900HNOAA1KXQJUQ27.CON,529900HNOAA1KXQJUQ27,CON,2025-06-30,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,Large highest EEA,stimmig,94,52,42,0.4468,22,0,0.0,0,38,34,0,0,0,
rs:529900HNOAA1KXQJUQ27.CON,529900HNOAA1KXQJUQ27,CON,2025-09-30,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,Large highest EEA,stimmig,63,9,54,0.8571,3,0,0.0,0,6,46,0,0,0,
rs:529900HNOAA1KXQJUQ27.CON,529900HNOAA1KXQJUQ27,CON,2025-12-31,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,Large highest EEA,stimmig,114,90,24,0.2105,44,1,0.0227,0,49,6,0,0,1,82.00
rs:529900HNOAA1KXQJUQ27.CON,529900HNOAA1KXQJUQ27,CON,2026-03-31,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,Large highest EEA,stimmig,62,9,53,0.8548,3,0,0.0,0,6,45,0,0,0,
rs:529900I1UZV70CZRAU55.CON,529900I1UZV70CZRAU55,CON,2025-06-30,Raiffeisenbank Austria d.d.,Croatia,Large subsidiaries,stimmig,92,41,51,0.5543,9,0,0.0,0,47,36,0,0,0,
rs:529900I1UZV70CZRAU55.CON,529900I1UZV70CZRAU55,CON,2025-09-30,Raiffeisenbank Austria d.d.,Croatia,Large subsidiaries,stimmig,55,3,52,0.9455,3,0,0.0,0,7,45,0,0,0,
rs:529900I1UZV70CZRAU55.CON,529900I1UZV70CZRAU55,CON,2025-12-31,Raiffeisenbank Austria d.d.,Croatia,Large subsidiaries,stimmig,97,56,41,0.4227,23,0,0.0,0,47,27,0,0,0,
rs:529900IRBZTADXJB6757.CON,529900IRBZTADXJB6757,CON,2025-06-30,flatexDEGIRO AG,Germany,Other highest EEA,stimmig,55,1,54,0.9818,1,0,0.0,0,0,54,0,0,0,
rs:529900IRBZTADXJB6757.CON,529900IRBZTADXJB6757,CON,2025-12-31,flatexDEGIRO AG,Germany,Other highest EEA,stimmig,78,38,40,0.5128,9,0,0.0,0,39,30,0,0,0,
rs:529900J35NSHS856UA68.CON,529900J35NSHS856UA68,CON,2025-12-31,Sparekassen Kronjylland,Denmark,Other highest EEA,stimmig,84,23,61,0.7262,10,0,0.0,0,44,30,0,8,0,
rs:529900JCAE554QUYE140.IND,529900JCAE554QUYE140,IND,2025-12-31,Sparkasse Westmünsterland,Germany,Other highest EEA,stimmig,76,10,66,0.8684,8,0,0.0,0,38,30,0,0,0,
rs:529900JG015JC10LED24.CON,529900JG015JC10LED24,CON,2025-12-31,AS LHV Group,Estonia,Large highest EEA,stimmig,94,65,29,0.3085,40,0,0.0,0,48,6,0,19,0,
rs:529900JRKG8AEYL65326.IND,529900JRKG8AEYL65326,IND,2025-12-31,VR Bank Heilbronn Schwäbisch Hall eG,Germany,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,0,0,
rs:529900JZTYE3W7WQH904.CON,529900JZTYE3W7WQH904,CON,2025-06-30,HASPA Finanzholding,Germany,Large highest EEA,stimmig,86,34,52,0.6047,21,0,0.0,0,36,29,0,0,0,
rs:529900JZTYE3W7WQH904.CON,529900JZTYE3W7WQH904,CON,2025-09-30,HASPA Finanzholding,Germany,Large highest EEA,stimmig,55,4,51,0.9273,3,0,0.0,0,6,46,0,0,0,
rs:529900JZTYE3W7WQH904.CON,529900JZTYE3W7WQH904,CON,2025-12-31,HASPA Finanzholding,Germany,Large highest EEA,stimmig,91,51,40,0.4396,42,1,0.0238,0,45,4,0,0,12,83.01
rs:529900JZTYE3W7WQH904.CON,529900JZTYE3W7WQH904,CON,2026-03-31,HASPA Finanzholding,Germany,Large highest EEA,stimmig,54,4,50,0.9259,3,0,0.0,0,6,45,0,0,0,
rs:529900JZXXU699FCKK89.IND,529900JZXXU699FCKK89,IND,2025-06-30,Bausparkasse Schwäbisch Hall Aktiengesellschaft - Bausparkasse der Volksbanken und Raiffeisenbanken,Germany,Large subsidiaries,stimmig,79,27,52,0.6582,6,0,0.0,0,37,36,0,0,0,
rs:529900JZXXU699FCKK89.IND,529900JZXXU699FCKK89,IND,2025-09-30,Bausparkasse Schwäbisch Hall Aktiengesellschaft - Bausparkasse der Volksbanken und Raiffeisenbanken,Germany,Large subsidiaries,stimmig,55,5,50,0.9091,3,0,0.0,0,7,45,0,0,0,
rs:529900JZXXU699FCKK89.IND,529900JZXXU699FCKK89,IND,2025-12-31,Bausparkasse Schwäbisch Hall Aktiengesellschaft - Bausparkasse der Volksbanken und Raiffeisenbanken,Germany,Large subsidiaries,stimmig,84,33,51,0.6071,21,0,0.0,0,43,20,0,1,0,
rs:529900JZXXU699FCKK89.IND,529900JZXXU699FCKK89,IND,2026-03-31,Bausparkasse Schwäbisch Hall Aktiengesellschaft - Bausparkasse der Volksbanken und Raiffeisenbanken,Germany,Large subsidiaries,stimmig,54,5,49,0.9074,3,0,0.0,0,7,44,0,0,0,
rs:529900K16YGKC8BES892.IND,529900K16YGKC8BES892,IND,2025-06-30,Deutsche Kreditbank Aktiengesellschaft,Germany,Large subsidiaries,stimmig,71,21,50,0.7042,6,2,0.3333,0,34,31,0,1,1,83.01|84.01
rs:529900K16YGKC8BES892.IND,529900K16YGKC8BES892,IND,2025-09-30,Deutsche Kreditbank Aktiengesellschaft,Germany,Large subsidiaries,stimmig,55,4,51,0.9273,3,0,0.0,0,7,45,0,0,0,
rs:529900K16YGKC8BES892.IND,529900K16YGKC8BES892,IND,2025-12-31,Deutsche Kreditbank Aktiengesellschaft,Germany,Large subsidiaries,stimmig,76,26,50,0.6579,21,2,0.0952,0,37,18,0,0,1,83.01|84.01
rs:529900K16YGKC8BES892.IND,529900K16YGKC8BES892,IND,2026-03-31,Deutsche Kreditbank Aktiengesellschaft,Germany,Large subsidiaries,stimmig,54,4,50,0.9259,3,0,0.0,0,7,44,0,0,0,
rs:529900KRVTRP5RWP9K95.CON,529900KRVTRP5RWP9K95,CON,2025-12-31,Santander Consumer Holding GmbH,Germany,Large subsidiaries,stimmig,84,35,49,0.5833,21,2,0.0952,1,43,20,0,1,0,66.02|83.01
rs:529900L89TGSPV9OU151.CON,529900L89TGSPV9OU151,CON,2025-12-31,Porsche Bank Aktiengesellschaft,Austria,Other highest EEA,stimmig,71,8,63,0.8873,7,0,0.0,0,34,30,0,0,0,
rs:529900LIZVBUANJ20E31.IND,529900LIZVBUANJ20E31,IND,2025-12-31,BBBank eG,Germany,Other highest EEA,stimmig,76,13,63,0.8289,8,0,0.0,0,38,30,0,0,0,
rs:529900LKIMB57HKF3545.CON,529900LKIMB57HKF3545,CON,2025-12-31,Bank of China (Europe) S.A,Luxembourg,Other highest EEA,stimmig,78,37,41,0.5256,9,1,0.1111,1,39,30,0,0,18,66.02
rs:529900LU7D396TOO3B50.CON,529900LU7D396TOO3B50,CON,2025-06-30,Raiffeisenverband Salzburg eGen,Austria,Other highest EEA,stimmig,8,1,7,0.875,0,0,,0,0,0,0,0,0,
rs:529900LU7D396TOO3B50.CON,529900LU7D396TOO3B50,CON,2025-12-31,Raiffeisenverband Salzburg eGen,Austria,Other highest EEA,stimmig,84,22,62,0.7381,10,0,0.0,0,44,30,0,0,0,
rs:529900MQJIQGD8N3YV53.CON,529900MQJIQGD8N3YV53,CON,2025-12-31,Hannoversche Volksbank eG,Germany,Other highest EEA,stimmig,71,9,62,0.8732,7,0,0.0,0,34,30,0,0,0,
rs:529900NJYUGRO908KV84.CON,529900NJYUGRO908KV84,CON,2025-12-31,ALLIANZ BULGARIA HOLDING,Bulgaria,Other highest EEA,stimmig,76,15,61,0.8026,8,0,0.0,0,38,30,0,2,0,
rs:529900NNQW9IAE32GQ07.CON,529900NNQW9IAE32GQ07,CON,2025-12-31,GRAWE-Vermögensverwaltung,Austria,Other highest EEA,stimmig,96,17,79,0.8229,10,1,0.1,0,41,30,0,0,4,68.00
rs:529900ODI3047E2LIV03.CON,529900ODI3047E2LIV03,CON,2025-06-30,Nordea Bank Abp,Finland,Large highest EEA,widersprüchlich,94,47,47,0.5,22,4,0.1818,0,38,34,6,0,1,41.00|42.00|43.00|45.00
rs:529900ODI3047E2LIV03.CON,529900ODI3047E2LIV03,CON,2025-09-30,Nordea Bank Abp,Finland,Large highest EEA,stimmig,55,9,46,0.8364,3,0,0.0,0,6,46,0,0,0,
rs:529900ODI3047E2LIV03.CON,529900ODI3047E2LIV03,CON,2025-12-31,Nordea Bank Abp,Finland,Large highest EEA,widersprüchlich,94,66,28,0.2979,40,4,0.1,0,48,6,6,0,1,41.00|42.00|43.00|45.00
rs:529900ODI3047E2LIV03.CON,529900ODI3047E2LIV03,CON,2026-03-31,Nordea Bank Abp,Finland,Large highest EEA,stimmig,54,10,44,0.8148,3,0,0.0,0,6,45,0,0,0,
