ebene,entityID,lei,scope,refPeriod,template_id,bank_name,country,trea_eur,versatz_log10,zeitreihe_faktor,decimals_deklariert,anteil_erreicht_genauigkeit,n_zellen,signale,urteil,faktor_geschaetzt
report,rs:0W2PZJM8XOY22M4GG883.CON,0W2PZJM8XOY22M4GG883,CON,2025-06-30,,DekaBank Deutsche Girozentrale,Germany,28970000000.0,0.038,1,-6.0,0.7032,2556,,unauffaellig,
report,rs:0W2PZJM8XOY22M4GG883.CON,0W2PZJM8XOY22M4GG883,CON,2025-09-30,,DekaBank Deutsche Girozentrale,Germany,28010000000.0,0.109,1,-6.0,0.9678,417,,unauffaellig,
report,rs:0W2PZJM8XOY22M4GG883.CON,0W2PZJM8XOY22M4GG883,CON,2025-12-31,,DekaBank Deutsche Girozentrale,Germany,28440000000.0,0.357,1,-6.0,0.7386,2963,,unauffaellig,
report,rs:0W2PZJM8XOY22M4GG883.CON,0W2PZJM8XOY22M4GG883,CON,2026-03-31,,DekaBank Deutsche Girozentrale,Germany,29490000000.0,0.047,1,-6.0,0.9446,422,,unauffaellig,
report,rs:0W5QHUNYV4W7GJO62R27.CON,0W5QHUNYV4W7GJO62R27,CON,2025-12-31,,HYPO TIROL BANK AG,Austria,3501000000.0,-0.466,,2.0,0.0,1933,,unauffaellig,
report,rs:1FOLRR5RWTWWI397R131.IND,1FOLRR5RWTWWI397R131,IND,2025-06-30,,Aktiebolaget Svensk Exportkredit,Sweden,8716000000.0,-0.276,1,-3.0,0.9632,1731,,unauffaellig,
report,rs:1FOLRR5RWTWWI397R131.IND,1FOLRR5RWTWWI397R131,IND,2025-09-30,,Aktiebolaget Svensk Exportkredit,Sweden,8997000000.0,-0.383,1,-3.0,0.9829,281,,unauffaellig,
report,rs:1FOLRR5RWTWWI397R131.IND,1FOLRR5RWTWWI397R131,IND,2025-12-31,,Aktiebolaget Svensk Exportkredit,Sweden,9233000000.0,0.085,1,-3.0,0.9469,1610,,unauffaellig,
report,rs:1FOLRR5RWTWWI397R131.IND,1FOLRR5RWTWWI397R131,IND,2026-03-31,,Aktiebolaget Svensk Exportkredit,Sweden,9279000000.0,-0.457,1,-3.0,0.9896,283,,unauffaellig,
report,rs:2138002PVBMEHILJ1340.IND,2138002PVBMEHILJ1340,IND,2025-12-31,,Mitsubishi UFJ Investor Services and Banking (Luxembourg) S.A.,Luxembourg,1414000000.0,-0.422,,-3.0,0.9943,169,,unauffaellig,
report,rs:21380033CFFM2V1ZCK65.CON,21380033CFFM2V1ZCK65,CON,2025-12-31,,SPARKASSE (HOLDINGS) MALTA LIMITED,Malta,185100000.0,-1.21,,-6.0,0.5862,415,,unauffaellig,
report,rs:2138004FIUXU3B2MR537.CON,2138004FIUXU3B2MR537,CON,2025-06-30,,"Caixa Económica Montepio Geral, Caixa Económica Bancária, S.A.",Portugal,8088000000.0,-0.496,1,-6.0,0.8704,1802,,unauffaellig,
report,rs:2138004FIUXU3B2MR537.CON,2138004FIUXU3B2MR537,CON,2025-09-30,,"Caixa Económica Montepio Geral, Caixa Económica Bancária, S.A.",Portugal,8105000000.0,-0.576,1,-4.0,1.0,224,,unauffaellig,
report,rs:2138004FIUXU3B2MR537.CON,2138004FIUXU3B2MR537,CON,2026-03-31,,"Caixa Económica Montepio Geral, Caixa Económica Bancária, S.A.",Portugal,8591000000.0,-0.612,1,-4.0,1.0,235,,unauffaellig,
report,rs:21380057HUGFEAF25W84.CON,21380057HUGFEAF25W84,CON,2025-06-30,,NOBA Group,Sweden,100900000000.0,0.562,1,-3.0,1.0,59,,unauffaellig,
report,rs:21380057HUGFEAF25W84.CON,21380057HUGFEAF25W84,CON,2025-12-31,,NOBA Group,Sweden,9633000000.0,-0.127,10,-3.0,0.996,1172,,unauffaellig,
report,rs:2138005M92IEIQVEL297.CON,2138005M92IEIQVEL297,CON,2025-06-30,,AS Inbank,Estonia,957000000.0,-1.492,1,-3.0,1.0,63,,unauffaellig,
report,rs:2138005M92IEIQVEL297.CON,2138005M92IEIQVEL297,CON,2025-12-31,,AS Inbank,Estonia,1045000000.0,-1.102,1,-3.0,0.9731,1024,,unauffaellig,
report,rs:2138005MGIT3X9ZTMP37.IND,2138005MGIT3X9ZTMP37,IND,2025-12-31,,Rønde Sparekasse,Denmark,53340000.0,-1.827,,-3.0,0.9646,291,,unauffaellig,
report,rs:2138007F5HA5FFJROB80.CON,2138007F5HA5FFJROB80,CON,2025-12-31,,"Akciju sabiedrība ""Rietumu Banka""",Latvia,1235000000.0,-0.565,,-3.0,0.9203,713,,unauffaellig,
report,rs:2138007JGI1M5YF7FJ53.CON,2138007JGI1M5YF7FJ53,CON,2025-12-31,,Frøs Sparekasse,Denmark,827500000.0,-0.854,,-3.0,0.9752,294,,unauffaellig,
report,rs:2138007WKF5CM2EUM824.IND,2138007WKF5CM2EUM824,IND,2025-12-31,,"Citfin, spořitelní družstvo",Czech,,-0.023,,-3.0,0.9836,325,,unauffaellig,
report,rs:213800984CWACNBY8F31.IND,213800984CWACNBY8F31,IND,2025-12-31,,Sparekassen for Nr. Nebel og Omegn,Denmark,160300000.0,-1.553,,-3.0,0.982,258,,unauffaellig,
report,rs:2138009Y59EAR7H1UO97.CON,2138009Y59EAR7H1UO97,CON,2025-06-30,,"Akciju sabiedrība ""Citadele banka""",Latvia,2608000000.0,-1.152,1,-3.0,0.9295,2336,,unauffaellig,
report,rs:2138009Y59EAR7H1UO97.CON,2138009Y59EAR7H1UO97,CON,2025-09-30,,"Akciju sabiedrība ""Citadele banka""",Latvia,2641000000.0,-1.025,1,-3.0,1.0,243,,unauffaellig,
report,rs:2138009Y59EAR7H1UO97.CON,2138009Y59EAR7H1UO97,CON,2025-12-31,,"Akciju sabiedrība ""Citadele banka""",Latvia,2716000000.0,-0.752,1,-3.0,0.932,2744,,unauffaellig,
report,rs:2138009Y59EAR7H1UO97.CON,2138009Y59EAR7H1UO97,CON,2026-03-31,,"Akciju sabiedrība ""Citadele banka""",Latvia,2743000000.0,-1.074,1,-3.0,1.0,228,,unauffaellig,
report,rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2025-06-30,,APS BANK P.L.C.,Malta,1878000000.0,-1.224,1,-6.0,0.7516,1227,,unauffaellig,
report,rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2025-09-30,,APS BANK P.L.C.,Malta,1907000000.0,-1.243,1,-6.0,0.9492,192,,unauffaellig,
report,rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2025-12-31,,APS BANK P.L.C.,Malta,1854000000.0,-0.783,1,-6.0,0.6949,1568,,unauffaellig,
report,rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2026-03-31,,APS BANK P.L.C.,Malta,1921000000.0,-1.238,1,-6.0,0.9512,205,,unauffaellig,
report,rs:213800C78WI8VFJCYR09.IND,213800C78WI8VFJCYR09,IND,2025-12-31,,Sparekassen Bredebro,Denmark,166900000.0,-1.474,,-3.0,0.9904,287,,unauffaellig,
report,rs:213800CBW4NPFP73ZK64.CON,213800CBW4NPFP73ZK64,CON,2025-12-31,,ANCORIA INVESTMENTS PLC,Cyprus,199400000.0,-1.358,,0.0,0.0,339,,unauffaellig,
report,rs:213800CQ92347ZCS9V73.CON,213800CQ92347ZCS9V73,CON,2025-12-31,,"ATLÂNTICO EUROPA, SGPS, SA",Portugal,273200000.0,-1.308,,0.0,0.3527,363,,unauffaellig,
report,rs:213800DBQIB6VBNU5C64.CON,213800DBQIB6VBNU5C64,CON,2025-06-30,,Alpha Bank S.A.,Greece,30600000000.0,-0.006,1,-6.0,0.9342,2293,,unauffaellig,
report,rs:213800DBQIB6VBNU5C64.CON,213800DBQIB6VBNU5C64,CON,2025-09-30,,Alpha Bank S.A.,Greece,30980000000.0,-0.001,1,-6.0,0.9897,289,,unauffaellig,
report,rs:213800DBQIB6VBNU5C64.CON,213800DBQIB6VBNU5C64,CON,2025-12-31,,Alpha Bank S.A.,Greece,32480000000.0,0.412,1,-6.0,0.9343,2853,,unauffaellig,
report,rs:213800GO21RWIB6O9Q29.CON,213800GO21RWIB6O9Q29,CON,2025-12-31,,Middelfart Sparekasse,Denmark,1602000000.0,-0.687,,-3.0,0.984,188,,unauffaellig,
report,rs:213800HDJ876ACJXXD05.CON,213800HDJ876ACJXXD05,CON,2025-06-30,,AIKGROUP (CY) LIMITED,Cyprus,6868000000.0,-0.803,1,2.0,0.0,1825,,unauffaellig,
report,rs:213800HDJ876ACJXXD05.CON,213800HDJ876ACJXXD05,CON,2025-09-30,,AIKGROUP (CY) LIMITED,Cyprus,7148000000.0,-0.764,1,2.0,0.0,238,,unauffaellig,
report,rs:213800JF3JFF6MMR2P36.CON,213800JF3JFF6MMR2P36,CON,2025-12-31,,Fynske Bank A/S,Denmark,732100000.0,-1.029,,2.0,0.0,905,,unauffaellig,
report,rs:213800KGF4EFNUQKAT69.CON,213800KGF4EFNUQKAT69,CON,2025-12-31,,EUROBANK S.A.,Greece,53650000000.0,0.509,,-3.0,0.9858,3070,,unauffaellig,
report,rs:213800KOJ5JSZ6ID2R91.IND,213800KOJ5JSZ6ID2R91,IND,2025-12-31,,Sparekassen Balling,Denmark,97960000.0,-1.783,,-3.0,0.9863,266,,unauffaellig,
report,rs:213800KYUPNOQPAQL758.CON,213800KYUPNOQPAQL758,CON,2025-12-31,,BANCO DE INVESTIMENTO GLOBAL S.A.,Portugal,1083000.0,-3.596,,0.0,0.0,285,versatz,verdacht,10^3
report,rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2025-06-30,,Sparebanken Norge,Norway,17160000000.0,-0.988,1,-4.0,0.6779,1848,,unauffaellig,
report,rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2025-09-30,,Sparebanken Norge,Norway,17970000000.0,-0.499,1,-4.0,0.9896,268,,unauffaellig,
report,rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2025-12-31,,Sparebanken Norge,Norway,18030000000.0,-0.064,1,-4.0,0.886,2205,,unauffaellig,
report,rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2026-03-31,,Sparebanken Norge,Norway,19120000000.0,-0.471,1,-4.0,0.9894,268,,unauffaellig,
report,rs:213800MLL4APN9UP1J53.IND,213800MLL4APN9UP1J53,IND,2025-12-31,,Rise Sparekasse,Denmark,99180000.0,-1.635,,-3.0,0.9969,293,,unauffaellig,
report,rs:213800P1P13ABO5R9V78.IND,213800P1P13ABO5R9V78,IND,2025-12-31,,Societe Generale Bank - Cyprus Ltd,Cyprus,413000.0,-4.077,,-3.0,0.7154,335,untergrenze|versatz,skaliert,10^3
report,rs:213800RENLNKMWZV8767.CON,213800RENLNKMWZV8767,CON,2025-12-31,,Lollands Bank A/S,Denmark,363200000.0,-1.249,,2.0,0.0,361,,unauffaellig,
report,rs:213800RZWHE5EUX9R444.CON,213800RZWHE5EUX9R444,CON,2025-12-31,,Luminor Holding AS,Estonia,7900000000.0,-0.196,,2.0,0.0,1919,,unauffaellig,
report,rs:213800TC9PZRBHMJW403.CON,213800TC9PZRBHMJW403,CON,2025-06-30,,MDB Group Limited,Malta,1261.0,-6.978,1,-6.0,0.1333,1476,untergrenze|versatz,skaliert,10^6
report,rs:213800TC9PZRBHMJW403.CON,213800TC9PZRBHMJW403,CON,2025-09-30,,MDB Group Limited,Malta,1193.0,-7.308,1,-6.0,0.0,218,untergrenze|versatz|decimals,skaliert,10^6
report,rs:213800TC9PZRBHMJW403.CON,213800TC9PZRBHMJW403,CON,2025-12-31,,MDB Group Limited,Malta,1193.0,-6.74,1,-6.0,0.0,1457,untergrenze|versatz|decimals,skaliert,10^6
report,rs:213800TKOS7J5UA3ZI07.IND,213800TKOS7J5UA3ZI07,IND,2025-12-31,,EUROPE ARAB BANK SA,France,440900000.0,-1.125,,-3.0,0.9918,114,,unauffaellig,
report,rs:213800UIIZ6YSEQB5S26.CON,213800UIIZ6YSEQB5S26,CON,2025-12-31,,Clearstream Fund Centre Holding S.A.,Luxembourg,605000000.0,-1.22,,-6.0,0.7566,571,,unauffaellig,
report,rs:213800UK7516IBWZO445.IND,213800UK7516IBWZO445,IND,2025-12-31,,Borbjerg Sparekasse,Denmark,66040000.0,-1.853,,-3.0,0.9919,225,,unauffaellig,
report,rs:213800UYAHIRLZ4NSN67.IND,213800UYAHIRLZ4NSN67,IND,2025-06-30,,Lån & Spar Bank A/S,Denmark,1926000000.0,-0.955,1,-3.0,1.0,61,,unauffaellig,
report,rs:213800UYAHIRLZ4NSN67.IND,213800UYAHIRLZ4NSN67,IND,2025-12-31,,Lån & Spar Bank A/S,Denmark,2038000000.0,-0.759,1,-3.0,0.9814,1330,,unauffaellig,
report,rs:213800X3Q9LSAKRUWY91.CON,213800X3Q9LSAKRUWY91,CON,2025-06-30,,KBC Groupe,Belgium,,0.28,,-3.0,0.9827,1202,,unauffaellig,
report,rs:213800X3Q9LSAKRUWY91.CON,213800X3Q9LSAKRUWY91,CON,2025-12-31,,KBC Groupe,Belgium,,0.503,,-3.0,0.98,1287,,unauffaellig,
report,rs:213800X3Q9LSAKRUWY91.CON,213800X3Q9LSAKRUWY91,CON,2026-03-31,,KBC Groupe,Belgium,132600000000.0,0.594,,-3.0,0.9978,436,,unauffaellig,
report,rs:213800ZOI1EW481WPV90.IND,213800ZOI1EW481WPV90,IND,2025-12-31,,FCM Bank Ltd,Malta,462900000.0,-1.19,,-6.0,0.7004,237,,unauffaellig,
report,rs:22210058UCKT3BJTCN24.CON,22210058UCKT3BJTCN24,CON,2025-06-30,,OTP Luxembourg S.à r.l.,Luxembourg,7559000000.0,,1,-3.0,1.0,0,,unauffaellig,
report,rs:22210058UCKT3BJTCN24.CON,22210058UCKT3BJTCN24,CON,2025-12-31,,OTP Luxembourg S.à r.l.,Luxembourg,7881000000.0,-0.145,1,-3.0,0.9981,1926,,unauffaellig,
report,rs:222100PG81CES7H3HZ28.CON,222100PG81CES7H3HZ28,CON,2025-12-31,,Aneto S.à r.l.,Luxembourg,1617000000.0,-0.213,,-3.0,0.9971,293,,unauffaellig,
report,rs:222100V03Y766EM5TZ83.IND,222100V03Y766EM5TZ83,IND,2025-12-31,,Brown Brothers Harriman (Luxembourg) S.C.A.,Luxembourg,382600000.0,-1.266,,-6.0,0.788,152,,unauffaellig,
report,rs:2534005A84927EKSR789.CON,2534005A84927EKSR789,CON,2025-12-31,,Signet Bank AS,Latvia,378300000.0,-1.378,,2.0,0.0,385,,unauffaellig,
report,rs:254900RNFMDM0P11YR84.CON,254900RNFMDM0P11YR84,CON,2025-06-30,,Atlantic Lux HoldCo S.à r.l.,Luxembourg,13310000000.0,-0.18,1,-6.0,0.9089,1883,,unauffaellig,
report,rs:254900RNFMDM0P11YR84.CON,254900RNFMDM0P11YR84,CON,2025-09-30,,Atlantic Lux HoldCo S.à r.l.,Luxembourg,12830000000.0,-0.297,1,-6.0,0.9887,351,,unauffaellig,
report,rs:254900WR3I1Z9NPC7D84.CON,254900WR3I1Z9NPC7D84,CON,2025-12-31,,Kvika banki hf.,Iceland,1268000000.0,-0.849,,2.0,0.0,404,,unauffaellig,
report,rs:2594000ZNGGQZXZKXH36.CON,2594000ZNGGQZXZKXH36,CON,2025-12-31,,VELOBANK SA,Poland,3584000000.0,-0.273,,-6.0,0.7461,426,,unauffaellig,
report,rs:259400BILZFH923Q1N56.IND,259400BILZFH923Q1N56,IND,2025-12-31,,WARMINSKO - MAZURSKI BANK SPOLDZIELCZY,Poland,143100000.0,-1.685,,0.0,0.0,272,,unauffaellig,
report,rs:259400DAAAR5M4A6SI23.IND,259400DAAAR5M4A6SI23,IND,2025-12-31,,Bank Pocztowy S.A.,Poland,789100000.0,-0.876,,0.0,0.0,443,,unauffaellig,
report,rs:259400DZXF7UJKK2AY35.CON,259400DZXF7UJKK2AY35,CON,2025-06-30,,mBank S.A.,Poland,28060000000.0,-0.206,1,-6.0,0.7436,2221,,unauffaellig,
report,rs:259400DZXF7UJKK2AY35.CON,259400DZXF7UJKK2AY35,CON,2025-09-30,,mBank S.A.,Poland,28370000000.0,-0.11,1,-6.0,0.983,351,,unauffaellig,
report,rs:259400DZXF7UJKK2AY35.CON,259400DZXF7UJKK2AY35,CON,2025-12-31,,mBank S.A.,Poland,30060000000.0,0.105,1,-6.0,0.7362,2857,,unauffaellig,
report,rs:259400DZXF7UJKK2AY35.CON,259400DZXF7UJKK2AY35,CON,2026-03-31,,mBank S.A.,Poland,31690000000.0,-0.127,1,-6.0,0.9845,385,,unauffaellig,
report,rs:259400GZKACLCASLRW25.IND,259400GZKACLCASLRW25,IND,2025-12-31,,KRAKOWSKI BANK SPOLDZIELCZY,Poland,320000000.0,-1.044,,-3.0,0.8413,307,,unauffaellig,
report,rs:259400L03ZTD1W99FZ91.IND,259400L03ZTD1W99FZ91,IND,2025-12-31,,BANK SPOLDZIELCZY W BRODNICY,Poland,286500000.0,-1.205,,0.0,0.0,355,,unauffaellig,
report,rs:259400LGXW3K0GDAG361.CON,259400LGXW3K0GDAG361,CON,2025-06-30,,Santander Bank Polska S.A.,Poland,34950000000.0,-0.029,1,0.0,0.0,2470,,unauffaellig,
report,rs:259400LGXW3K0GDAG361.CON,259400LGXW3K0GDAG361,CON,2025-09-30,,Santander Bank Polska S.A.,Poland,34870000000.0,0.177,1,0.0,0.0,248,,unauffaellig,
report,rs:259400LGXW3K0GDAG361.CON,259400LGXW3K0GDAG361,CON,2025-12-31,,Santander Bank Polska S.A.,Poland,31430000000.0,0.225,1,0.0,0.0,3427,,unauffaellig,
report,rs:259400LGXW3K0GDAG361.CON,259400LGXW3K0GDAG361,CON,2026-03-31,,Santander Bank Polska S.A.,Poland,32530000000.0,0.129,1,0.0,0.0,258,,unauffaellig,
report,rs:259400OFDZ9KPZEO8K78.CON,259400OFDZ9KPZEO8K78,CON,2025-06-30,,BANK MILLENNIUM SA,Poland,51110000000.0,0.232,,-3.0,0.9984,576,,unauffaellig,
report,rs:259400P9KF07OP2K5P83.IND,259400P9KF07OP2K5P83,IND,2025-06-30,,SGB-Bank S.A.,Poland,1461.0,,,-6.0,0.0,0,untergrenze|decimals,skaliert,
report,rs:259400QHDOZWMJ103294.CON,259400QHDOZWMJ103294,CON,2025-06-30,,ALIOR BANK S.A.,Poland,13790000000.0,,1,-6.0,0.6899,0,,unauffaellig,
report,rs:259400QHDOZWMJ103294.CON,259400QHDOZWMJ103294,CON,2025-12-31,,ALIOR BANK S.A.,Poland,14130000000.0,0.115,1,-6.0,0.9107,1536,,unauffaellig,
report,rs:259400WNAOMT2E4OIS38.CON,259400WNAOMT2E4OIS38,CON,2025-12-31,,NEST BANK S.A.,Poland,745900.0,-3.779,,-6.0,0.0657,358,untergrenze|versatz,skaliert,10^3
report,rs:259400YLRTOBISHBVX41.CON,259400YLRTOBISHBVX41,CON,2025-06-30,,ING Bank Slaski S.A.,Poland,,-0.147,,-3.0,0.9304,1894,,unauffaellig,
report,rs:259400YLRTOBISHBVX41.CON,259400YLRTOBISHBVX41,CON,2025-09-30,,ING Bank Slaski S.A.,Poland,,-0.024,,-6.0,0.9682,314,,unauffaellig,
report,rs:259400YLRTOBISHBVX41.CON,259400YLRTOBISHBVX41,CON,2025-12-31,,ING Bank Slaski S.A.,Poland,30350000000.0,0.312,,-6.0,0.818,2395,,unauffaellig,
report,rs:259400YLRTOBISHBVX41.CON,259400YLRTOBISHBVX41,CON,2026-03-31,,ING Bank Slaski S.A.,Poland,,-0.086,,-6.0,0.9739,304,,unauffaellig,
report,rs:2G5BKIC2CB69PRJH1W31.IND,2G5BKIC2CB69PRJH1W31,IND,2025-06-30,,Barclays Bank Ireland plc,Ireland,35650000000.0,0.025,1,-6.0,0.8224,2164,,unauffaellig,
report,rs:2G5BKIC2CB69PRJH1W31.IND,2G5BKIC2CB69PRJH1W31,IND,2025-09-30,,Barclays Bank Ireland plc,Ireland,37200000000.0,0.304,1,-6.0,0.9839,333,,unauffaellig,
report,rs:2G5BKIC2CB69PRJH1W31.IND,2G5BKIC2CB69PRJH1W31,IND,2025-12-31,,Barclays Bank Ireland plc,Ireland,36860000000.0,0.398,1,-6.0,0.837,2931,,unauffaellig,
report,rs:2W8N8UU78PMDQKZENC08.CON,2W8N8UU78PMDQKZENC08,CON,2025-06-30,,Intesa Sanpaolo S.p.A.,Italy,308500000000.0,0.933,1,-6.0,0.9959,4589,,unauffaellig,
report,rs:2W8N8UU78PMDQKZENC08.CON,2W8N8UU78PMDQKZENC08,CON,2025-09-30,,Intesa Sanpaolo S.p.A.,Italy,306100000000.0,1.01,1,-6.0,1.0,447,,unauffaellig,
report,rs:2W8N8UU78PMDQKZENC08.CON,2W8N8UU78PMDQKZENC08,CON,2025-12-31,,Intesa Sanpaolo S.p.A.,Italy,310200000000.0,1.219,1,-6.0,0.9878,5498,,unauffaellig,
report,rs:2W8N8UU78PMDQKZENC08.CON,2W8N8UU78PMDQKZENC08,CON,2026-03-31,,Intesa Sanpaolo S.p.A.,Italy,313500000000.0,0.94,1,-6.0,1.0,443,,unauffaellig,
report,rs:2ZCNRR8UK83OBTEK2170.CON,2ZCNRR8UK83OBTEK2170,CON,2025-06-30,,UniCredit Bank GmbH,Germany,69430000000.0,0.536,1,-6.0,0.9968,1391,,unauffaellig,
report,rs:2ZCNRR8UK83OBTEK2170.CON,2ZCNRR8UK83OBTEK2170,CON,2025-09-30,,UniCredit Bank GmbH,Germany,69310000000.0,0.529,1,-6.0,0.9914,430,,unauffaellig,
report,rs:2ZCNRR8UK83OBTEK2170.CON,2ZCNRR8UK83OBTEK2170,CON,2025-12-31,,UniCredit Bank GmbH,Germany,69130000000.0,1.003,1,-6.0,0.9957,1497,,unauffaellig,
report,rs:2ZCNRR8UK83OBTEK2170.CON,2ZCNRR8UK83OBTEK2170,CON,2026-03-31,,UniCredit Bank GmbH,Germany,71170000000.0,0.451,1,-6.0,0.978,413,,unauffaellig,
report,rs:31570010000000004460.CON,31570010000000004460,CON,2025-12-31,,Raiffeisenbank a.s.,Czech,,0.106,,2.0,0.0,713,,unauffaellig,
report,rs:31570014BNQ1Q99CNQ35.CON,31570014BNQ1Q99CNQ35,CON,2025-06-30,,PPF Financial Holdings AS,Czech,11180000000.0,,1,-3.0,1.0,0,,unauffaellig,
report,rs:31570014BNQ1Q99CNQ35.CON,31570014BNQ1Q99CNQ35,CON,2025-12-31,,PPF Financial Holdings AS,Czech,9767000000.0,0.025,1,-3.0,0.9843,407,,unauffaellig,
report,rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2025-06-30,,"Tatra banka, a.s.",Slovakia,7813000000.0,-0.661,1,2.0,0.0,2132,,unauffaellig,
report,rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2025-09-30,,"Tatra banka, a.s.",Slovakia,8131000000.0,-0.559,1,2.0,0.0,326,,unauffaellig,
report,rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2025-12-31,,"Tatra banka, a.s.",Slovakia,8311000000.0,-0.184,1,2.0,0.0,1877,,unauffaellig,
report,rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2026-03-31,,"Tatra banka, a.s.",Slovakia,8375000000.0,-0.612,1,2.0,0.0,328,,unauffaellig,
report,rs:3157006K4C7PJT790450.IND,3157006K4C7PJT790450,IND,2025-12-31,,BANCA CENTRALA COOPERATISTA CREDITCOOP,Romania,228600000.0,-2.108,,-3.0,0.917,277,versatz,unauffaellig,10^3
report,rs:315700E9POA724IWFP59.CON,315700E9POA724IWFP59,CON,2025-06-30,,J&amp;T FINANCE GROUP SE,Czech,10240000000.0,-0.563,1,-3.0,0.9592,1402,,unauffaellig,
report,rs:315700E9POA724IWFP59.CON,315700E9POA724IWFP59,CON,2025-09-30,,J&amp;T FINANCE GROUP SE,Czech,10210000000.0,-0.537,1,-3.0,1.0,225,,unauffaellig,
report,rs:315700E9POA724IWFP59.CON,315700E9POA724IWFP59,CON,2025-12-31,,J&amp;T FINANCE GROUP SE,Czech,10500000000.0,-0.11,1,-3.0,0.9692,2127,,unauffaellig,
report,rs:315700E9POA724IWFP59.CON,315700E9POA724IWFP59,CON,2026-03-31,,J&amp;T FINANCE GROUP SE,Czech,9595000000.0,-0.585,1,-3.0,1.0,241,,unauffaellig,
report,rs:315700K45LRKNGMUIW27.IND,315700K45LRKNGMUIW27,IND,2025-06-30,,"Prima banka Slovensko, a.s.",Slovakia,2381.0,-7.1,1,-3.0,0.191,745,untergrenze|versatz,skaliert,10^6
report,rs:315700K45LRKNGMUIW27.IND,315700K45LRKNGMUIW27,IND,2025-09-30,,"Prima banka Slovensko, a.s.",Slovakia,2421.0,-7.206,1,-3.0,0.2041,193,untergrenze|versatz,skaliert,10^6
report,rs:315700K45LRKNGMUIW27.IND,315700K45LRKNGMUIW27,IND,2025-12-31,,"Prima banka Slovensko, a.s.",Slovakia,2531.0,-6.632,1,-3.0,0.2482,1206,untergrenze|versatz,skaliert,10^6
report,rs:315700K45LRKNGMUIW27.IND,315700K45LRKNGMUIW27,IND,2026-03-31,,"Prima banka Slovensko, a.s.",Slovakia,2562.0,-7.233,1,-3.0,0.2116,189,untergrenze|versatz,skaliert,10^6
report,rs:39120001JPAYYPDRNN92.IND,39120001JPAYYPDRNN92,IND,2025-12-31,,Deutsche Bausparkasse Badenia Aktiengesellschaft,Germany,1265000000.0,-0.931,,-3.0,0.9076,803,,unauffaellig,
report,rs:391200EEGLNXBBCVKC73.CON,391200EEGLNXBBCVKC73,CON,2025-06-30,,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,16020000000.0,0.032,1,2.0,0.0,56,,unauffaellig,
report,rs:391200EEGLNXBBCVKC73.CON,391200EEGLNXBBCVKC73,CON,2025-12-31,,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,15510000000.0,-0.073,1,-4.0,0.7372,3596,,unauffaellig,
report,rs:3DM5DPGI3W6OU6GJ4N92.CON,3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,,BANCO BPI S.A.,Portugal,20590000000.0,-0.06,,-4.0,0.8063,2483,,unauffaellig,
report,rs:3H0Q3U74FVFED2SHZT16.CON,3H0Q3U74FVFED2SHZT16,CON,2025-06-30,,MBH bankcsoport,Hungary,13010000000.0,-0.365,1,-3.0,0.8567,2352,,unauffaellig,
report,rs:3H0Q3U74FVFED2SHZT16.CON,3H0Q3U74FVFED2SHZT16,CON,2025-09-30,,MBH bankcsoport,Hungary,13120000000.0,-0.319,1,-3.0,1.0,242,,unauffaellig,
report,rs:3H0Q3U74FVFED2SHZT16.CON,3H0Q3U74FVFED2SHZT16,CON,2025-12-31,,MBH bankcsoport,Hungary,14020000000.0,0.0,1,-3.0,0.8833,3027,,unauffaellig,
report,rs:3H0Q3U74FVFED2SHZT16.CON,3H0Q3U74FVFED2SHZT16,CON,2026-03-31,,MBH bankcsoport,Hungary,14780000000.0,-0.337,1,-3.0,1.0,247,,unauffaellig,
report,rs:3M5E1GQGKL17HI6CPN30.CON,3M5E1GQGKL17HI6CPN30,CON,2025-12-31,,Jyske Bank A/S,Denmark,,0.13,,-3.0,1.0,59,,unauffaellig,
report,rs:3M5E1GQGKL17HI6CPN30.CON,3M5E1GQGKL17HI6CPN30,CON,2026-03-31,,Jyske Bank A/S,Denmark,33930000000.0,0.0,,-3.0,1.0,339,,unauffaellig,
report,rs:3TK20IVIUJ8J3ZU0QE75.CON,3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,,ING Bank N.V.,Netherlands,340200000000.0,1.214,,-6.0,0.773,4820,,unauffaellig,
