lei,scope,refPeriod,bank_name,country,institution_type,n_laender,rang,nachbar_lei,nachbar_scope,nachbar_name,nachbar_country,nachbar_institution_type,nachbar_n_laender,ueberlappung,gemeinsame_laender,groesste_gemeinsamkeit,beziehung
635400F6HLXKXNJJX605,IND,2025-12-31,EXIM BANCA ROMANEASCA S.A.,Romania,Large highest EEA,32,4,O2RNE8IBXP4R0TD8PU41,CON,Société générale S.A.,France,Large highest EEA,30,0.5074,17,x1|RO|DE,unbekannt
635400F6HLXKXNJJX605,IND,2025-12-31,EXIM BANCA ROMANEASCA S.A.,Romania,Large highest EEA,32,5,549300JB1P61FUTPEZ75,CON,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,55,0.5067,28,x1|RO|DE,unbekannt
635400JLGKETPVVGPW53,CON,2025-12-31,De Lage Landen International B.V.,Netherlands,Large subsidiaries,27,1,G8ZTNESVNKW4NN761W05,CON,ABN AMRO Clearing Bank N.V.,Netherlands,Large subsidiaries,32,0.5698,18,US|NL|DE,unabhaengig
635400JLGKETPVVGPW53,CON,2025-12-31,De Lage Landen International B.V.,Netherlands,Large subsidiaries,27,2,549300NYKK9MWM7GGW15,CON,ING Groep N.V.,Netherlands,Large highest EEA,204,0.5595,27,NL|US|DE,unabhaengig
635400JLGKETPVVGPW53,CON,2025-12-31,De Lage Landen International B.V.,Netherlands,Large subsidiaries,27,3,3TK20IVIUJ8J3ZU0QE75,CON,ING Bank N.V.,Netherlands,Large subsidiaries,204,0.5595,27,NL|US|DE,unabhaengig
635400JLGKETPVVGPW53,CON,2025-12-31,De Lage Landen International B.V.,Netherlands,Large subsidiaries,27,4,549300ZK53CNGEEI6A29,IND,J.P. Morgan SE,Germany,Large highest EEA,109,0.5526,25,US|NL|DE,unabhaengig
635400JLGKETPVVGPW53,CON,2025-12-31,De Lage Landen International B.V.,Netherlands,Large subsidiaries,27,5,2G5BKIC2CB69PRJH1W31,IND,Barclays Bank Ireland plc,Ireland,Large highest EEA,60,0.4934,24,US|DE|FR,unabhaengig
635400L14KNHZXPUZM19,CON,2025-06-30,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,44,1,TUKDD90GPC79G1KOE162,CON,Hamburg Commercial Bank AG,Germany,Large highest EEA,42,0.5661,29,x1|US|GR,unabhaengig
635400L14KNHZXPUZM19,CON,2025-06-30,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,44,2,254900RNFMDM0P11YR84,CON,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,27,0.5483,20,x1|US|FR,unabhaengig
635400L14KNHZXPUZM19,CON,2025-06-30,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,44,3,7LTWFZYICNSX8D621K86,CON,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,64,0.5478,38,x1|US|GB,unabhaengig
635400L14KNHZXPUZM19,CON,2025-06-30,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,44,4,KX1WK48MPD4Y2NCUIZ63,CON,Natixis,France,Large subsidiaries,109,0.5477,37,x1|US|FR,unabhaengig
635400L14KNHZXPUZM19,CON,2025-06-30,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,44,5,DIZES5CFO5K3I5R58746,CON,Landesbank Hessen-Thüringen Girozentrale,Germany,Large highest EEA,137,0.5476,43,x1|US|FR,unabhaengig
635400L14KNHZXPUZM19,CON,2025-12-31,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,47,1,549300Z7V2WOFIMUEK50,CON,UniCredit Bulbank AD,Bulgaria,Large subsidiaries,45,0.6585,29,x1|CY|NL,unabhaengig
635400L14KNHZXPUZM19,CON,2025-12-31,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,47,2,529900VVDOKMRRAHZ894,IND,Bank GPB International S.A.,Luxembourg,Other highest EEA,11,0.5919,11,x1|CY|FR,unbekannt
635400L14KNHZXPUZM19,CON,2025-12-31,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,47,3,TUKDD90GPC79G1KOE162,CON,Hamburg Commercial Bank AG,Germany,Large highest EEA,43,0.5728,32,x1|US|GR,unabhaengig
635400L14KNHZXPUZM19,CON,2025-12-31,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,47,4,5299002GPCR602QYJC04,CON,KfW Beteiligungsholding GmbH,Germany,Large highest EEA,78,0.5674,38,x1|US|GR,unabhaengig
635400L14KNHZXPUZM19,CON,2025-12-31,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,47,5,724500SF1CI8OD5AHI07,CON,HCBG Holding B.V.,Netherlands,Other highest EEA,35,0.5590,25,x1|US|FR,unbekannt
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,53,1,EQYXK86SF381Q21S3020,IND,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,57,0.6784,40,GB|FR|NL,unabhaengig
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,53,2,549300ZK53CNGEEI6A29,IND,J.P. Morgan SE,Germany,Large highest EEA,109,0.6474,52,GB|FR|NL,unabhaengig
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,53,3,549300FH0WJAPEHTIQ77,IND,BofA Securities Europe SA,France,Large highest EEA,52,0.6390,38,GB|FR|DE,unabhaengig
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,53,4,549300V1VN70Q7PQ7234,CON,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,Large subsidiaries,26,0.5460,25,GB|FR|DE,unabhaengig
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,53,5,2G5BKIC2CB69PRJH1W31,IND,Barclays Bank Ireland plc,Ireland,Large highest EEA,60,0.5135,40,FR|DE|NL,unabhaengig
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,66,1,724500PMK2A2M1SQQ228,CON,Triodos Bank N.V.,Netherlands,Other highest EEA,22,0.8116,19,x1|NL|GB,unbekannt
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,66,2,529900GGYMNGRQTDOO93,CON,BNG Bank N.V.,Netherlands,Large highest EEA,11,0.7715,11,x1|NL|GB,unbekannt
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,66,3,724500SF1CI8OD5AHI07,CON,HCBG Holding B.V.,Netherlands,Other highest EEA,35,0.6653,30,x1|NL|GB,unbekannt
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,66,4,TUKDD90GPC79G1KOE162,CON,Hamburg Commercial Bank AG,Germany,Large highest EEA,43,0.6647,34,x1|GB|US,unbekannt
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,66,5,5299002GPCR602QYJC04,CON,KfW Beteiligungsholding GmbH,Germany,Large highest EEA,78,0.6547,51,x1|GB|US,unbekannt
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,15,1,BFXS5XCH7N0Y05NIXW11,CON,ABN AMRO Bank N.V.,Netherlands,Large highest EEA,28,0.8761,11,NL|FR|BE,unabhaengig
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,15,2,5493008QOCP58OLEN998,CON,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,Belgium,Large highest EEA,87,0.5392,14,NL|FR|BE,unabhaengig
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,15,3,5493009ML6YX83YHC820,CON,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,87,0.5392,14,NL|FR|BE,unabhaengig
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,15,1,B64D6Y3LBJS4ANNPCU93,CON,NIBC Bank N.V.,Netherlands,Other highest EEA,17,0.9038,14,NL|FR|DE,unbekannt
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,15,2,BFXS5XCH7N0Y05NIXW11,CON,ABN AMRO Bank N.V.,Netherlands,Large highest EEA,33,0.8772,12,NL|FR|DE,unabhaengig
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,15,3,DG3RU1DBUFHT4ZF9WN62,CON,Coöperatieve Rabobank U.A.,Netherlands,Large highest EEA,142,0.6840,15,NL|FR|DE,unabhaengig
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,15,4,213800TC9PZRBHMJW403,CON,MDB Group Limited,Malta,Large subsidiaries,22,0.6119,14,NL|FR|DE,unabhaengig
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,15,5,5493009ML6YX83YHC820,CON,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,100,0.5455,14,NL|FR|DE,unabhaengig
724500JIWG886A9RRT57,CON,2025-06-30,RBS Holdings N.V.,Netherlands,Large highest EEA,17,1,F0HUI1NY1AZMJMD8LP67,CON,HSBC Continental Europe,France,Large highest EEA,114,0.8595,16,x1|FR|DE,unabhaengig
724500JIWG886A9RRT57,CON,2025-06-30,RBS Holdings N.V.,Netherlands,Large highest EEA,17,2,254900RNFMDM0P11YR84,CON,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,27,0.7663,16,x1|DE|FR,unabhaengig
724500JIWG886A9RRT57,CON,2025-06-30,RBS Holdings N.V.,Netherlands,Large highest EEA,17,3,TUKDD90GPC79G1KOE162,CON,Hamburg Commercial Bank AG,Germany,Large highest EEA,42,0.7434,16,x1|DE|NL,unabhaengig
724500JIWG886A9RRT57,CON,2025-06-30,RBS Holdings N.V.,Netherlands,Large highest EEA,17,4,DZZ47B9A52ZJ6LT6VV95,CON,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,28,0.7336,13,x1|DE|FR,unabhaengig
724500JIWG886A9RRT57,CON,2025-06-30,RBS Holdings N.V.,Netherlands,Large highest EEA,17,5,O2RNE8IBXP4R0TD8PU41,CON,Société générale S.A.,France,Large highest EEA,24,0.7307,12,x1|FR|DE,unabhaengig
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,22,1,529900GGYMNGRQTDOO93,CON,BNG Bank N.V.,Netherlands,Large highest EEA,11,0.8188,10,x1|NL|GB,unbekannt
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,22,2,724500973ODKK3IFQ447,CON,Adyen N.V.,Netherlands,Other highest EEA,66,0.8116,19,x1|NL|GB,unbekannt
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,22,3,724500SF1CI8OD5AHI07,CON,HCBG Holding B.V.,Netherlands,Other highest EEA,35,0.7244,13,x1|NL|BE,unbekannt
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,22,4,549300IQZVZ949N37S44,CON,Euroclear Holding,Belgium,Large highest EEA,69,0.6656,21,x1|BE|GB,unbekannt
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,22,5,529900IRBZTADXJB6757,CON,flatexDEGIRO AG,Germany,Other highest EEA,77,0.6608,21,x1|NL|ES,unbekannt
724500SF1CI8OD5AHI07,CON,2025-12-31,HCBG Holding B.V.,Netherlands,Other highest EEA,35,1,529900IRBZTADXJB6757,CON,flatexDEGIRO AG,Germany,Other highest EEA,77,0.7516,28,x1|NL|DE,unbekannt
724500SF1CI8OD5AHI07,CON,2025-12-31,HCBG Holding B.V.,Netherlands,Other highest EEA,35,2,TUKDD90GPC79G1KOE162,CON,Hamburg Commercial Bank AG,Germany,Large highest EEA,43,0.7471,22,x1|DE|NL,unbekannt
724500SF1CI8OD5AHI07,CON,2025-12-31,HCBG Holding B.V.,Netherlands,Other highest EEA,35,3,F0HUI1NY1AZMJMD8LP67,CON,HSBC Continental Europe,France,Large highest EEA,99,0.7390,31,x1|DE|NL,unbekannt
724500SF1CI8OD5AHI07,CON,2025-12-31,HCBG Holding B.V.,Netherlands,Other highest EEA,35,4,724500ZNT2I60RYZQI38,IND,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,26,0.7367,19,x1|NL|DE,unbekannt
724500SF1CI8OD5AHI07,CON,2025-12-31,HCBG Holding B.V.,Netherlands,Other highest EEA,35,5,5299002GPCR602QYJC04,CON,KfW Beteiligungsholding GmbH,Germany,Large highest EEA,78,0.7290,26,x1|DE|GB,unbekannt
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,26,1,724500SF1CI8OD5AHI07,CON,HCBG Holding B.V.,Netherlands,Other highest EEA,35,0.7367,19,x1|NL|DE,unbekannt
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,26,2,529900IRBZTADXJB6757,CON,flatexDEGIRO AG,Germany,Other highest EEA,77,0.6662,17,x1|NL|DE,unbekannt
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,26,3,F0HUI1NY1AZMJMD8LP67,CON,HSBC Continental Europe,France,Large highest EEA,99,0.6527,24,x1|DE|NL,unbekannt
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,26,4,TUKDD90GPC79G1KOE162,CON,Hamburg Commercial Bank AG,Germany,Large highest EEA,43,0.6485,17,x1|DE|NL,unbekannt
724500ZNT2I60RYZQI38,IND,2025-12-31,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,26,5,5299002GPCR602QYJC04,CON,KfW Beteiligungsholding GmbH,Germany,Large highest EEA,78,0.6419,18,x1|DE|NL,unbekannt
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,27,1,743700GC62JLHFBUND16,CON,Aktia Bank Abp,Finland,Other highest EEA,29,0.9408,25,FI|NO|FR,unbekannt
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,27,2,743700FTBNXAUN57RH30,CON,S-Pankki Oyj,Finland,Other highest EEA,19,0.8989,13,FI|NO|SE,unbekannt
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,27,3,529900HEKOENJHPNN480,CON,Kuntarahoitus Oyj,Finland,Large highest EEA,11,0.3861,10,FI|SE|NO,unabhaengig
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,27,4,7437006WYM821IJ3MN73,CON,Ålandsbanken Abp,Finland,Other highest EEA,20,0.3784,13,FI|SE|NO,unbekannt
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,27,5,21380057HUGFEAF25W84,CON,NOBA Group,Sweden,Other highest EEA,8,0.3026,8,FI|SE|NO,unbekannt
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,18,1,743700PW2HDTPU3YRJ31,CON,POP Pankkikeskus osk,Finland,Other highest EEA,19,0.9927,18,x28|SE|NO,unbekannt
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,18,2,529900RWC8ZYB066JF16,CON,Bank of Valletta Plc,Malta,Large highest EEA,29,0.9868,18,x28|SE|FR,unbekannt
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,18,3,815600E4E6DCD2D25E30,CON,BANCO BPM SOCIETA' PER AZIONI,Italy,Large highest EEA,36,0.9695,18,x28|FR|LU,unbekannt
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,18,4,213800A1O379I6DMCU10,IND,APS BANK P.L.C.,Malta,Large highest EEA,25,0.9169,13,x28|FR|LU,unbekannt
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,18,5,529900Q2C3I7VCILLG45,CON,FIMBank plc,Malta,Other highest EEA,26,0.8488,16,x28|SE|FR,unbekannt
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,20,1,MAES062Z21O4RZ2U7M96,CON,Danske Bank A/S,Denmark,Large highest EEA,19,0.6708,13,x1|SE|FI,unbekannt
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,20,2,549300JSC82O1L4XV837,CON,Nordnet - Grupp,Sweden,Other highest EEA,5,0.6551,5,x1|SE|NO,unbekannt
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,20,3,NHBDILHZTYCNBV5UYZ31,CON,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,127,0.6399,19,x1|SE|NO,unbekannt
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,20,4,549300UOX05QGUJJ5707,IND,Stadshypotek AB,Sweden,Large subsidiaries,77,0.6359,19,x1|SE|NO,unbekannt
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,20,5,549300C6TUMDXNOVXS82,CON,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,5,0.6209,5,x1|SE|DK,unbekannt
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,19,1,743700GC62JLHFBUND16,CON,Aktia Bank Abp,Finland,Other highest EEA,29,0.9411,13,FI|NO|SE,unbekannt
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,19,2,7437003B5WFBOIEFY714,CON,OP Osuuskunta,Finland,Large highest EEA,27,0.8989,13,FI|NO|SE,unbekannt
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,19,3,7437006WYM821IJ3MN73,CON,Ålandsbanken Abp,Finland,Other highest EEA,20,0.3553,15,FI|NO|SE,unbekannt
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,19,4,529900HEKOENJHPNN480,CON,Kuntarahoitus Oyj,Finland,Large highest EEA,11,0.3474,11,FI|NO|CA,unbekannt
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,29,1,743700FTBNXAUN57RH30,CON,S-Pankki Oyj,Finland,Other highest EEA,19,0.9411,13,FI|NO|SE,unbekannt
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,29,2,7437003B5WFBOIEFY714,CON,OP Osuuskunta,Finland,Large highest EEA,27,0.9408,25,FI|NO|FR,unbekannt
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,29,3,529900HEKOENJHPNN480,CON,Kuntarahoitus Oyj,Finland,Large highest EEA,11,0.3776,10,FI|NO|FR,unbekannt
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,29,4,7437006WYM821IJ3MN73,CON,Ålandsbanken Abp,Finland,Other highest EEA,20,0.3703,13,FI|NO|FR,unbekannt
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,19,1,7437005892K69S3MW344,CON,Säästöpankkiliitto osk,Finland,Other highest EEA,18,0.9927,18,x28|SE|NO,unbekannt
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,19,2,529900RWC8ZYB066JF16,CON,Bank of Valletta Plc,Malta,Large highest EEA,29,0.9879,18,x28|SE|FR,unbekannt
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,19,3,815600E4E6DCD2D25E30,CON,BANCO BPM SOCIETA' PER AZIONI,Italy,Large highest EEA,36,0.9699,19,x28|FR|DE,unbekannt
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,19,4,213800A1O379I6DMCU10,IND,APS BANK P.L.C.,Malta,Large highest EEA,25,0.9174,14,x28|FR|DE,unbekannt
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,19,5,529900Q2C3I7VCILLG45,CON,FIMBank plc,Malta,Other highest EEA,26,0.8510,16,x28|SE|FR,unbekannt
7CUNS533WID6K7DGFI87,CON,2025-06-30,"CaixaBank, S.A.",Spain,Large highest EEA,200,1,K8MS7FD7N5Z2WQ51AZ71,CON,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,59,0.5001,59,ES|GB|FR,unabhaengig
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,198,1,95980020140005881190,CON,Banco de Crédito Social Cooperativo,Spain,Large highest EEA,28,0.8282,28,ES|DE|LU,unabhaengig
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,198,2,95980020140005552166,CON,"Eurocaja Rural, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,41,0.8260,41,ES|FR|NL,unbekannt
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,198,3,95980020140005439549,IND,"Caja Rural de Navarra, S. Coop. de Crédito",Spain,Other highest EEA,21,0.8227,21,ES|FR|NL,unbekannt
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,198,4,95980020140005220135,IND,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,19,0.8184,19,ES|FR|NL,unbekannt
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,198,5,95980020140005484654,CON,"Caja Rural de Albacete, Ciudad Real y Cuenca, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,12,0.8070,12,ES|FR|NL,unbekannt
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,64,1,DIZES5CFO5K3I5R58746,CON,Landesbank Hessen-Thüringen Girozentrale,Germany,Large highest EEA,137,0.8188,64,x1|DE|US,unabhaengig
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,64,2,DZZ47B9A52ZJ6LT6VV95,CON,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,28,0.8046,24,x1|DE|US,unabhaengig
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,64,3,TUKDD90GPC79G1KOE162,CON,Hamburg Commercial Bank AG,Germany,Large highest EEA,42,0.7705,32,x1|DE|US,unabhaengig
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,64,4,254900RNFMDM0P11YR84,CON,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,27,0.7488,24,x1|US|DE,unabhaengig
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,64,5,851WYGNLUQLFZBSYGB56,CON,COMMERZBANK Aktiengesellschaft,Germany,Large highest EEA,42,0.7364,33,x1|DE|NL,unabhaengig
7LTWFZYICNSX8D621K86,CON,2025-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,63,1,DIZES5CFO5K3I5R58746,CON,Landesbank Hessen-Thüringen Girozentrale,Germany,Large highest EEA,131,0.8096,62,x1|DE|US,unabhaengig
7LTWFZYICNSX8D621K86,CON,2025-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,63,2,5299002GPCR602QYJC04,CON,KfW Beteiligungsholding GmbH,Germany,Large highest EEA,78,0.8043,49,x1|DE|US,unabhaengig
