lei,name,typ,land,signifikanz,gruppenkopf_lei,gruppenkopf_name,im_bestand,gruppe_im_bestand,einordnung,namenstreffer
549300K42HUHZN128246,"Caixa de Crédito Agrícola Mútuo de Bombarral, CRL",CI,Portugal,LSI,,,false,false,keine_gruppe_bekannt,
549300RMML7KXP6M1Y98,"Banco BAI Europa, SA",CI,Portugal,LSI,,,true,false,meldet_selbst,
549300V4H4USWZUCE073,"BISON BANK, S.A.",CI,Portugal,LSI,,,true,false,meldet_selbst,
635400IIHBCCQZXC3Y89,"SOFID - Sociedade para o Financiamento do Desenvolvimento, Instituição Financeira de Crédito, SA",CI,Portugal,LSI,,,false,false,keine_gruppe_bekannt,
959800M0CWNLUYGGTD17,"Caixa de Crédito Agrícola Mútuo da Chamusca, CRL",CI,Portugal,LSI,,,false,false,keine_gruppe_bekannt,
GDI8P8WHFH4PS5YTU851,"Haitong Bank, SA",CI,Portugal,LSI,,,true,false,meldet_selbst,
097900BEF50000000569,"Prvá stavebná sporiteľňa, a.s.",CI,Slovakia,LSI,,,true,false,meldet_selbst,
097900BELS0000005586,"Wüstenrot stavebná sporiteľňa, a.s.",CI,Slovakia,LSI,,,false,false,keine_gruppe_bekannt,
097900BFEJ0000024657,"Slovenská záručná a rozvojová banka, a.s.",CI,Slovakia,LSI,,,false,false,keine_gruppe_bekannt,
31570020000000004154,"Penta Bank, a.s.",CI,Slovakia,LSI,,,true,false,meldet_selbst,
315700K45LRKNGMUIW27,"Prima banka Slovensko, a.s.",CI,Slovakia,LSI,,,true,false,meldet_selbst,
315700H8AYJ52S9PQN11,Primorska hranilnica Vipava d.d.,CI,Slovenia,LSI,,,false,false,keine_gruppe_bekannt,
5299001PEMDU9N24CH60,Delavska Hranilnica d.d. Ljubljana,CI,Slovenia,LSI,,,true,false,meldet_selbst,
549300OBGOF2IVUD3L23,Deželna Banka Slovenije d.d.,CI,Slovenia,LSI,,,false,false,keine_gruppe_bekannt,
549300SOGU7U2WCM9D57,"Hranilnica Lon, d.d., Kranj",CI,Slovenia,LSI,,,false,false,keine_gruppe_bekannt,
213800IMKAUV5KW28586,"Renta 4 Banco, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
222100PG81CES7H3HZ28,Aneto S.A.R.L.,FH,Spain,LSI,,,true,false,meldet_selbst,
5493007LK0D8SKLLH161,"Banco de Depositos, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
5493007RT80TMKY7TO30,"Caixa de C. Dels Enginyers-C.C. Ingenieros, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
549300CM3R8O9D5Q9M94,"MORABANC, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
549300CQ9NLEHMRCU505,"Cecabank, S.A.",CI,Spain,LSI,,,true,false,meldet_selbst,
549300G3C8M0WXQCWH61,Caja Laboral Popular Coop. De Credito,CI,Spain,LSI,,,true,false,meldet_selbst,
549300LYFYVPUCG6SY25,"Banco Cooperativo Español, S.A.",CI,Spain,LSI,,,true,false,meldet_selbst,
549300Q17EOFMB1AGS79,"WiZink Bank, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
724500AG21Z9GIJE4735,WP XII Financial Holdings Cooperatief UA,FH,Spain,LSI,,,true,false,meldet_selbst,
95980020140005012943,Caja Rural de Aragon Soc. Coop. de Credito,CI,Spain,LSI,,,true,false,meldet_selbst,
95980020140005184148,"Banco Inversis, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005212375,"Caja R. de Extremadura, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005218292,"ANDBANK ESPAÑA BANCA PRIVADA, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005219553,"Caja R. de Asturias, S.C.C.",CI,Spain,LSI,,,true,false,meldet_selbst,
95980020140005219844,"Caja R. de Zamora, C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005219941,"Caja R. de Utrera, S.C.A.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005220038,"Caja R.R.S.Agustin de Fuente Alamo M., S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005220135,"Caja R. de Granada, S.C.C.",CI,Spain,LSI,,,true,false,meldet_selbst,
95980020140005310054,"Ruralnostra, Sociedad Cooperativa de crédito Valenciana",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005310927,"MYINVESTOR BANCO, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005317135,"Banco Alcala, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005350406,"Caja R. de Albal, C.C.V.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005375335,"Caja R. del Sur, S. Coop. de Credito",CI,Spain,LSI,,,true,false,meldet_selbst,
95980020140005382222,"Caixa R. Vinaros, S.C.C.V.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005385035,"MIRALTA FINANCE BANK, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005388333,"EBN Banco de Negocios, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005396869,Caja R. Baena Ntra. Sra. Guadalupe S.C.C.A.,CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005396966,"Caja R. de Soria, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005417336,"Caja R. de Teruel, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005418403,"Caja R. de Jaen, Barcelona Y Madrid, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005418791,"Caixa R. Benicarlo, S.C.C.V.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005419373,"Singular Bank, S.A.U.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005429655,"Caja R. de Salamanca, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005436542,Caja de Ahorros Y M.P. De Ontinyent,CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005439549,"Caja R. de Navarra, S.C.C.",CI,Spain,LSI,,,true,false,meldet_selbst,
95980020140005480580,"Caja R. de Gijon, C.C",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005480677,"Caixa Popular-Caixa Rural, S.C.C.V.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005484654,"C.R. de Albacete, Ciudad Real Y Cuenca, S.C.C.",CI,Spain,LSI,,,true,false,meldet_selbst,
95980020140005485333,"Cajasiete, Caja Rural, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005485430,Caja R. S. Jose de Alcora S.C.C.V.,CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005485624,"C.R. Burgos, Fuentepelayo, Segovia Y Castelldans, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005486594,"Caja R. S. Jose de Almassora, S.C.C.V.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005487079,"Caja R. Central, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005487855,"Banca Pueyo, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005488437,"Caixa R. Galega, S.C.C.L.G.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005523939,"Caja R. Ntra. Sra. La Esperanza de Onda, S.C.C.V.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005551293,"Caixa R. De Lalcudia, S.C.V.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005552166,"Eurocaja Rural, Sociedad Cooperativa de Crédito",CI,Spain,LSI,,,true,false,meldet_selbst,
95980020140005620357,"Caixa R. Dalgemesi, S.C.V.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005621036,"Caixa Rural Les Coves De Vinroma, S.C.C.V.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005651785,"Caixa R. La Vall S. Isidro, S.C.C.V.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005658381,"Aresbank, S.A.",CI,Spain,LSI,,,true,false,meldet_selbst,
95980020140005772841,"CBNK BANCO DE COLECTIVOS, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005844330,"Allfunds Bank, S.A.U.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005925519,"Caja R. de Guissona, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005937353,"Caja R. de Almendralejo, S.C.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005952097,"Banco Pichincha España, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005977802,"Caja R. de Villamalea, S.C.C.A. Castilla-La Mancha",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005992740,"Caja Rural de Nueva Carteya, Sociedad Cooperativa Andaluza de Crédito",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140005993904,"Caja R. de Casas Ibañez, S.C.C.Castilla-La Mancha",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980020140006025332,Colonya - Caixa Destalvis de Pollensa,CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
95980050FR4XC5F5QU23,"Caja R. de Cañete Torres Ntra.Sra.Del Campo,S.C.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
959800AQXRU3780MW094,"ARQUIA BANK, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
959800E6HNPJ9MAXMZ88,Asesores y Gestores Financieros S.A.,FH,Spain,LSI,,,false,false,keine_gruppe_bekannt,
959800LLUY30632W3189,MIRALTA HOLDING SLU,FH,Spain,LSI,,,false,false,keine_gruppe_bekannt,
959800LQ598A5RQASA61,"Banca March, S.A.",CI,Spain,LSI,,,true,false,meldet_selbst,
959800QKRKCC19MR2G52,"A&G Banco, S.A.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
959800R86KE31EAVRC30,Liberty Partners SL,FH,Spain,LSI,,,true,false,meldet_selbst,
959800SKLA6HLXZEYE37,"VALVORAC ITG, S.L",FH,Spain,LSI,,,false,false,keine_gruppe_bekannt,
959800STU2BCZ8XZG570,"Caja R. Nuestra Madre del Sol, S.C.A.C.",CI,Spain,LSI,,,false,false,keine_gruppe_bekannt,
959800VHSP2QBPNRF210,"Bank of Africa Europe, S.A.",CI,Spain,LSI,,,true,false,meldet_selbst,
5299000I7Y60A8273788,Santander Consumer Bank GmbH,CI,Austria,SI,5493006QMFDDMYWIAM13,"Banco Santander, S.A.",false,true,ueber_gruppe,
5299001G7RXMGFNQBO33,Sparkasse Rattenberg Bank AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
5299002O43DCLC2NJV75,Volksbank Oberösterreich AG,CI,Austria,SI,529900D4CD6DIB3CI904,Volksbank Wien AG,false,false,namensgleicher_melder,AT0000000000043000VB VOLKSBANK WIEN AG VB
5299002Q3XW9T7PSYJ07,Sparkasse Reutte AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900408LYNP1ETAV33,SPARKASSE FRANKENMARKT AKTIENGESELLSCHAFT,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
5299004LQR2P5LDTH233,Sparkasse Feldkirchen/Kärnten,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
5299004T81B4514RAQ13,Sparkasse Pottenstein N.Ö.,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
5299005F2A4SAXE4PE25,Sparkasse der Stadt Kitzbühel,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
5299006FZT79EKTMK255,Sparkasse Bludenz Bank AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
5299006ORDZE7VB1WT33,Sparkasse Salzkammergut AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
52990073IQ71941QXH68,Sparkasse Mittersill Bank AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
5299007CQAM6HN45CF82,Sparkasse der Gemeinde Egg,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
5299007FR13EUF82L493,Sparkasse der Stadt Feldkirch,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
52990080J4AQ0O07WO29,KREMSER BANK UND SPARKASSEN AKTIENGESELLSCHAFT,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
5299009MP8BA1UW56F78,Sparkasse Lambach Bank Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900A3V7234Q3DNK66,Sparkasse Pregarten - Unterweißenbach AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900AB1TM69EG83E75,Volksbank Steiermark AG,CI,Austria,SI,529900D4CD6DIB3CI904,Volksbank Wien AG,false,false,namensgleicher_melder,AT0000000000043000VB VOLKSBANK WIEN AG VB
529900AZFXT8865M6B67,Spar-Finanz Bank AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900CYHTDIZTXAFW51,Volksbank Tirol AG,CI,Austria,SI,529900D4CD6DIB3CI904,Volksbank Wien AG,false,false,namensgleicher_melder,AT0000000000043000VB VOLKSBANK WIEN AG VB
529900D4CD6DIB3CI904,Volksbank Wien AG,CI,Austria,SI,529900D4CD6DIB3CI904,Volksbank Wien AG,false,false,namensgleicher_melder,AT0000000000043000VB VOLKSBANK WIEN AG VB
529900ESWL1AEC189F69,Schoellerbank Aktiengesellschaft,CI,Austria,SI,549300TRUWO2CD2G5692,UniCredit S.p.A.,false,true,ueber_gruppe,
529900GPOO9ISPD1EE83,RAIFFEISENLANDESBANK NIEDERÖSTERREICH-WIEN AG,CI,Austria,SI,529900SXEWPJ1MRRX537,RAIFFEISEN-HOLDING NIEDERÖSTERREICH-WIEN registrierte Genossenschaft mit beschränkter Haftung,false,true,ueber_gruppe,
529900GXZM8IKP4S7O11,Volksbank Kärnten eG,CI,Austria,SI,529900D4CD6DIB3CI904,Volksbank Wien AG,false,false,namensgleicher_melder,AT0000000000043000VB VOLKSBANK WIEN AG VB
529900GZ42KYYPY7HZ06,Bausparkasse der österreichischen Sparkassen Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900HC8KY7N0HNY191,Dornbirner Sparkasse Bank AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900HFS7EV7VIALL43,Sparkasse Hainburg-Bruck-Neusiedl Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900HGWNOHNJP3D185,Tiroler Sparkasse Bankaktiengesellschaft Innsbruck,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900ICA8XQYGIKR372,BAWAG P.S.K. Bank für Arbeit und Wirtschaft und Österreichische Postsparkasse Aktiengesellschaft,CI,Austria,SI,529900S9YO2JHTIIDG38,BAWAG Group AG,false,true,ueber_gruppe,
529900IS5MUWJ3S06075,Sparkasse Haugsdorf AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900IZ69LR7SRU9V71,Sparkasse Bregenz Bank Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900JJ5V5FF6B1BP91,Sparkasse Mühlviertel-West Bank Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900JQ18IUYNKUIP97,Sparkasse Ried im Innkreis-Haag am Hausruck,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900JSHYRHGDZL1753,Sparkasse Neunkirchen,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900K5H0F7K9SBO784,Waldviertler Sparkasse Bank AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900L5GWPLRF3T6825,Sparkasse Korneuburg AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900L8FZJJC3JGYK56,Lienzer Sparkasse AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900LC50TXB405RY86,Sparkasse Herzogenburg-Neulengbach Bank Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900M2F7D5795H1A49,Raiffeisen Digital Bank AG (RDB),CI,Austria,SI,9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,false,true,ueber_gruppe,
529900P1U3D3OR1TG879,Volksbank Salzburg eG,CI,Austria,SI,529900D4CD6DIB3CI904,Volksbank Wien AG,false,false,namensgleicher_melder,AT0000000000043000VB VOLKSBANK WIEN AG VB
529900P4VO14SV3AUU56,Sparkasse Schwaz AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900PMGP6HWEDQW939,Sparkasse Kufstein Tiroler Sparkasse von 1877,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900QU5N4XMZ1M8Y58,Sparkasse Neuhofen Bank Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900S9YO2JHTIIDG38,BAWAG Group AG,FH,Austria,SI,529900S9YO2JHTIIDG38,BAWAG Group AG,true,true,meldet_selbst,
529900SXEWPJ1MRRX537,RAIFFEISEN-HOLDING NIEDERÖSTERREICH-WIEN registrierte Genossenschaft mit beschränkter Haftung,FH,Austria,SI,529900SXEWPJ1MRRX537,RAIFFEISEN-HOLDING NIEDERÖSTERREICH-WIEN registrierte Genossenschaft mit beschränkter Haftung,true,true,meldet_selbst,
529900T3GEQTBTM4VF20,Sparkasse Mürzzuschlag Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900TJVZO6PPBYKU80,Volksbank Niederösterreich AG,CI,Austria,SI,529900D4CD6DIB3CI904,Volksbank Wien AG,false,false,namensgleicher_melder,AT0000000000043000VB VOLKSBANK WIEN AG VB
529900TKQRJNCFUQI507,Kärntner Sparkasse Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900TPGMMB7GRJQB55,start:bausparkasse AG,CI,Austria,SI,529900S9YO2JHTIIDG38,BAWAG Group AG,false,true,ueber_gruppe,
529900TXPMGGJR19EY42,Kathrein Privatbank Aktiengesellschaft,CI,Austria,SI,9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,false,true,ueber_gruppe,
529900TZVDFQV1D69R57,Wiener Neustädter Sparkasse,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900UKZBMDBDZIXD62,Addiko Bank AG,CI,Austria,SI,529900UKZBMDBDZIXD62,Addiko Bank AG,true,true,meldet_selbst,
529900VABV69Q757MP34,Sparkasse Scheibbs AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900WEWTWSNCK1VE42,Raiffeisen Bausparkasse Gesellschaft m.b.H.,CI,Austria,SI,9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,false,true,ueber_gruppe,
529900WIJT833AWXWQ36,Santander Consumer Holding Austria GmbH,FH,Austria,SI,5493006QMFDDMYWIAM13,"Banco Santander, S.A.",false,true,ueber_gruppe,
529900WSPO88HBNY6S36,Sparkasse Imst AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900X1F1MUXHHDIV43,Österreichische Ärzte- und Apothekerbank AG,CI,Austria,SI,529900D4CD6DIB3CI904,Volksbank Wien AG,false,false,namensgleicher_melder,AT0000000000043000VB VOLKSBANK WIEN AG VB
529900XA7RHLU8ECBK28,Sparkasse der Stadt Amstetten AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900XDISRMBH5UBL39,Sparkasse Eferding-Peuerbach-Waizenkirchen,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900XSTAE561178282,Raiffeisenbankengruppe OÖ Verbund eGen,FH,Austria,SI,529900XSTAE561178282,Raiffeisenbankengruppe OÖ Verbund eGen,true,true,meldet_selbst,
529900XW4Z6DFWK42X08,Sparkasse Pöllau AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900YFDTTO5R71VW86,Sparkasse Horn-Ravelsbach-Kirchberg Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900Z4R67VBTGVH491,Sparkasse Langenlois,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900Z809LC9QNOR649,VOLKSBANK VORARLBERG e.Gen.,CI,Austria,SI,529900D4CD6DIB3CI904,Volksbank Wien AG,false,false,namensgleicher_melder,AT0000000000043000VB VOLKSBANK WIEN AG VB
529900Z9G1PRYZSX4O63,Die Zweite Wiener Vereins-Sparcasse,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900ZKIMUP9PHZIY83,Sparkasse Poysdorf AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
529900ZOABQITI07W206,Sparkasse Voitsberg-Köflach Bankaktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,true,true,meldet_selbst,
549300FVPWXG57TWN385,SPARKASSE NIEDERÖSTERREICH MITTE WEST AKTIENGESELLSCHAFT,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
549300HUKIA1IZQHFZ83,Erste Bank der oesterreichischen Sparkassen AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,true,true,meldet_selbst,
549300X1FFW399TI1820,Sparkasse Baden,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,CI,Austria,SI,9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,true,true,meldet_selbst,
D1HEB8VEU6D9M8ZUXG17,UniCredit Bank Austria AG,CI,Austria,SI,549300TRUWO2CD2G5692,UniCredit S.p.A.,true,true,meldet_selbst,
I6SS27Q1Q3385V753S50,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,CI,Austria,SI,529900XSTAE561178282,Raiffeisenbankengruppe OÖ Verbund eGen,true,true,meldet_selbst,
PQOH26KWDF7CG10L6792,Erste Group Bank AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,true,true,meldet_selbst,
V0VY22PV9D0HFTF8EI62,Sparkasse Oberösterreich Bank AG,CI,Austria,SI,PQOH26KWDF7CG10L6792,Erste Group Bank AG,false,true,ueber_gruppe,
2138005SP78ELT822P61,KBC Securities NV,CI-B,Belgium,SI,213800X3Q9LSAKRUWY91,KBC Group NV,false,true,ueber_gruppe,
213800X3Q9LSAKRUWY91,KBC Group NV,MFH,Belgium,SI,213800X3Q9LSAKRUWY91,KBC Group NV,true,true,meldet_selbst,
529900GQWNQZIWLG8D46,Beobank NV ; Beobank SA,CI,Belgium,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
529900MATKY89NT0U738,MeDirect Bank SA,CI,Belgium,SI,315700LT2QPI1YMTC764,CREDITAS B.V.,false,false,gruppe_meldet_teilweise,
5493007JPYB9SW6CSB23,Europabank SA ; Europabank NV,CI,Belgium,SI,549300DYPOFMXOR7XM56,Crelan SA ; Crelan NV,false,true,ueber_gruppe,
5493008QOCP58OLEN998,Investeringsmaatschappij Argenta NV ; Société d'investissements Argenta SA ; Investierungsgesellschaft Argenta AG,MFH,Belgium,SI,5493008QOCP58OLEN998,Investeringsmaatschappij Argenta NV ; Société d'investissements Argenta SA ; Investierungsgesellschaft Argenta AG,true,true,meldet_selbst,
5493009ML6YX83YHC820,Argenta Bank- en Verzekeringsgroep nv,MFH,Belgium,SI,5493008QOCP58OLEN998,Investeringsmaatschappij Argenta NV ; Société d'investissements Argenta SA ; Investierungsgesellschaft Argenta AG,true,true,meldet_selbst,
549300DYPOFMXOR7XM56,Crelan SA ; Crelan NV,CI,Belgium,SI,549300DYPOFMXOR7XM56,Crelan SA ; Crelan NV,true,true,meldet_selbst,
549300F0CVELHBU9A156,BANQUE NAGELMACKERS S.A.,CI,Belgium,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
549300NBLHT5Z7ZV1241,Banque Degroof Petercam SA ; Bank Degroof Petercam NV,CI,Belgium,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
549300OHZQPOY65BN167,Banque Transatlantique Belgium SA,CI,Belgium,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
549300U1YXDFKMDU7D20,UniCredit NV/SA,CI,Belgium,SI,549300TRUWO2CD2G5692,UniCredit S.p.A.,false,true,ueber_gruppe,
699400S1FXIPB5VFO165,CrelanCo SC ; CrelanCo CV,CI,Belgium,SI,549300DYPOFMXOR7XM56,Crelan SA ; Crelan NV,false,true,ueber_gruppe,
6B2PBRV1FCJDMR45RZ53,KBC Bank NV,CI,Belgium,SI,213800X3Q9LSAKRUWY91,KBC Group NV,false,true,ueber_gruppe,
A5GWLFH3KM7YV2SFQL84,Belfius Banque SA ; Belfius Bank NV ; Belfius Bank SA,CI,Belgium,SI,A5GWLFH3KM7YV2SFQL84,Belfius Banque SA ; Belfius Bank NV ; Belfius Bank SA,true,true,meldet_selbst,
A6NZLYKYN1UV7VVGFX65,Argenta Spaarbank NV,CI,Belgium,SI,5493008QOCP58OLEN998,Investeringsmaatschappij Argenta NV ; Société d'investissements Argenta SA ; Investierungsgesellschaft Argenta AG,false,true,ueber_gruppe,
